station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
진해만1_환경관리,2016-11-01,128.76667,35.03333,23.5,249.3,33.33,17.86,0.57,21.6,5.78,8.01,536.8,14.8,17.6,112.6,,131.6,0.79,4.1,36.5
진해만2_환경관리,2016-02-01,128.62083,35.10194,13.5,198.5,32.68,7.11,3.32,9.0,11.98,8.57,41.3,4.2,1.9,10.5,,65.7,1.42,51.0,15.6
진해만2_환경관리,2016-05-01,128.62083,35.10194,13.0,281.7,32.77,15.63,0.75,8.2,8.61,8.15,285.0,5.6,7.6,88.5,,117.9,1.41,23.8,28.1
진해만2_환경관리,2016-08-01,128.62083,35.10194,13.0,384.5,32.72,20.13,3.53,7.7,3.7,7.83,816.1,23.9,33.4,32.2,,220.1,1.24,164.1,51.3
진해만2_환경관리,2016-11-01,128.62083,35.10194,14.0,297.6,31.57,17.69,1.43,4.9,7.31,8.03,624.9,39.1,15.0,105.9,,181.4,1.04,36.3,24.8
진해만3_연안,2016-02-01,128.485,35.08611111,12.5,236.6,32.55,6.06,0.82,4.4,10.71,8.49,81.2,0.4,5.5,5.3,,16.0,1.55,10.3,12.4
진해만3_연안,2016-05-01,128.485,35.08611111,12.0,327.3,32.32,15.06,0.92,7.3,7.82,8.14,373.9,3.3,3.2,15.8,,45.4,1.11,26.3,18.8
진해만3_연안,2016-08-01,128.485,35.08611111,12.5,217.8,32.49,20.75,4.66,5.2,3.85,7.8,397.3,3.0,10.4,7.1,,17.8,1.75,7.7,34.8
진해만3_연안,2016-11-01,128.485,35.08611111,13.0,313.3,31.59,18.71,0.63,4.9,5.87,7.99,795.0,31.6,24.2,112.6,,197.8,0.93,53.6,30.6
진해만4_연안,2016-02-01,128.4166667,35.05,5.5,474.8,31.79,6.47,0.85,10.2,10.57,8.47,222.0,1.8,8.3,137.1,,166.6,1.44,27.7,15.5
진해만4_연안,2016-05-01,128.4166667,35.05,5.0,305.2,30.91,15.93,5.3,10.3,10.08,8.25,397.2,4.8,3.5,33.3,,46.1,2.01,8.0,17.7
진해만4_연안,2016-08-01,128.4166667,35.05,5.5,279.2,31.42,25.65,3.76,18.8,4.16,7.84,957.3,3.1,17.0,7.1,,38.2,2.37,28.0,55.3
진해만4_연안,2016-11-01,128.4166667,35.05,5.5,351.0,29.6,17.69,1.69,4.8,6.93,7.98,1174.8,26.6,31.1,154.1,,205.0,1.35,24.3,43.2
진해만5_연안,2016-02-01,128.4341667,34.9,12.5,244.9,32.5,5.98,0.5,2.6,11.11,8.48,63.0,0.3,4.6,2.7,,11.0,1.36,8.1,12.0
진해만5_연안,2016-05-01,128.4341667,34.9,11.5,233.7,32.04,14.96,1.32,5.1,7.0,8.0,522.3,2.6,3.0,10.0,,46.9,0.92,34.3,18.9
진해만5_연안,2016-08-01,128.4341667,34.9,11.5,218.7,32.51,22.81,1.8,12.0,4.56,7.9,587.3,0.5,10.9,1.3,,10.2,2.14,8.4,39.4
진해만5_연안,2016-11-01,128.4341667,34.9,12.0,330.8,31.44,20.01,1.45,5.5,4.46,7.91,932.1,30.3,23.8,114.5,,194.3,1.1,49.6,33.3
진해만6_연안,2016-02-01,128.6058333,34.91305556,14.0,280.3,32.45,6.07,2.54,5.6,10.57,8.48,58.6,0.7,4.6,10.4,,20.1,1.72,9.1,15.0
진해만6_연안,2016-05-01,128.6058333,34.91305556,14.0,231.7,32.16,14.23,3.13,4.9,7.07,8.08,507.4,2.6,3.8,14.8,,66.9,0.75,49.5,21.1
진해만6_연안,2016-08-01,128.6058333,34.91305556,13.0,340.7,32.39,21.55,0.87,8.4,0.45,7.72,584.5,0.7,37.6,1.6,,138.0,2.2,135.7,65.0
진해만6_연안,2016-11-01,128.6058333,34.91305556,13.5,332.9,31.29,19.59,1.33,6.0,5.27,8.1,947.8,28.0,24.2,115.0,,201.6,0.97,58.6,31.7
진해만7_연안,2016-02-01,128.5172222,35.04611111,18.5,270.1,32.69,6.23,4.89,5.9,10.99,8.52,47.5,0.2,3.8,2.7,,11.0,1.84,8.2,17.0
진해만7_연안,2016-05-01,128.5172222,35.04611111,17.5,225.2,32.46,14.71,1.52,3.7,6.58,8.06,510.5,5.6,5.6,27.7,,84.1,0.6,50.8,20.6
진해만7_연안,2016-08-01,128.5172222,35.04611111,18.0,244.0,32.84,19.6,2.16,5.8,2.72,7.9,720.6,15.3,21.7,31.6,,77.2,1.34,30.3,38.5
진해만7_연안,2016-11-01,128.5172222,35.04611111,18.0,282.2,31.88,18.21,0.89,6.9,6.54,8.03,606.0,27.9,21.9,109.2,,162.5,0.79,25.4,26.3
진해만8_연안,2016-02-01,128.5377778,35.00194444,25.0,258.1,32.67,6.26,4.12,6.4,10.81,8.51,48.1,0.4,4.1,4.4,,13.4,1.87,8.7,16.1
진해만8_연안,2016-05-01,128.5377778,35.00194444,24.5,221.3,32.71,14.16,0.54,3.4,6.03,8.02,667.0,5.5,9.5,31.2,,107.2,0.63,70.5,21.1
진해만8_연안,2016-08-01,128.5377778,35.00194444,24.5,339.3,33.47,17.27,0.15,7.1,1.37,7.51,1201.6,24.7,44.2,63.6,,208.5,0.91,120.2,58.4
진해만8_연안,2016-11-01,128.5377778,35.00194444,24.5,277.9,32.24,18.14,1.07,5.7,6.1,8.04,621.6,25.7,23.4,111.6,,160.0,0.72,22.7,27.2
진해만9_연안,2016-02-01,128.4741667,34.96888889,23.0,250.0,32.55,6.03,0.4,3.1,10.71,8.49,76.0,0.4,5.0,2.9,,12.4,1.44,9.1,12.7
진해만9_연안,2016-05-01,128.4741667,34.96888889,22.0,222.0,32.55,13.89,0.73,4.3,5.82,8.01,747.2,5.3,10.5,31.2,,119.3,0.42,82.9,20.0
진해만9_연안,2016-08-01,128.4741667,34.96888889,22.0,314.3,33.33,17.72,0.1,7.9,1.37,7.77,1158.9,18.6,42.5,36.8,,173.2,0.97,117.7,57.5
진해만9_연안,2016-11-01,128.4741667,34.96888889,22.5,282.7,31.83,18.43,0.3,4.2,6.2,8.02,633.4,28.3,24.3,111.9,,170.7,0.68,30.5,26.4
천수만1_연안,2016-02-01,126.4055556,36.59166667,16.0,210.5,32.18,4.27,7.14,9.4,12.64,8.43,3.9,0.0,2.4,3.0,,9.6,2.14,6.6,20.1
천수만1_연안,2016-05-01,126.4055556,36.59166667,17.4,289.2,31.62,16.07,3.1,6.6,7.12,8.15,353.6,1.7,7.7,12.7,,99.7,1.38,85.3,43.2
천수만1_연안,2016-08-01,126.4055556,36.59166667,14.0,417.9,30.98,27.86,2.02,8.5,5.56,7.87,988.1,3.8,49.8,7.1,,162.3,1.49,151.5,73.6
천수만1_연안,2016-11-01,126.4055556,36.59166667,15.0,468.5,32.06,13.95,0.46,4.8,7.41,8.03,974.6,114.4,56.9,88.5,,260.8,0.82,57.9,74.1
천수만2_연안,2016-02-01,126.4522222,36.53138889,14.7,296.0,32.17,4.61,7.62,10.7,11.81,8.32,155.1,0.9,6.9,40.6,,52.3,1.54,10.8,23.2
천수만2_연안,2016-05-01,126.4522222,36.53138889,15.8,294.1,31.7,16.01,3.76,8.3,8.2,8.23,113.7,1.6,1.9,3.6,,14.6,1.45,9.4,17.6
천수만2_연안,2016-08-01,126.4522222,36.53138889,12.0,338.8,31.04,28.21,3.4,3.9,5.89,7.99,616.5,2.7,27.0,6.8,,71.8,1.49,62.3,55.1
천수만2_연안,2016-11-01,126.4522222,36.53138889,12.0,386.8,32.17,14.28,0.47,13.6,7.46,8.05,747.0,87.6,42.9,96.4,,219.4,0.71,35.4,75.0
천수만3_연안,2016-02-01,126.465,36.4725,19.8,264.5,32.23,4.7,5.4,16.8,11.37,8.23,325.8,1.1,14.0,100.4,,112.8,1.3,11.2,22.8
천수만3_연안,2016-05-01,126.465,36.4725,23.0,167.0,31.73,15.63,3.14,25.3,8.18,8.22,100.3,1.1,1.6,11.7,,23.5,1.31,10.6,20.6
천수만3_연안,2016-08-01,126.465,36.4725,19.0,325.9,31.23,27.49,0.98,6.3,6.55,7.92,554.6,3.7,23.1,11.4,,99.2,1.18,84.1,45.5
천수만3_연안,2016-11-01,126.465,36.4725,18.0,345.7,32.2,14.54,0.61,15.4,7.54,8.07,602.2,71.2,35.6,93.6,,185.2,0.69,20.3,49.4
천수만4_연안,2016-02-01,126.4838889,36.42555556,19.5,383.5,32.21,4.82,3.49,19.0,10.97,8.19,408.5,1.3,17.3,121.9,,139.4,1.21,16.2,29.4
천수만4_연안,2016-05-01,126.4838889,36.42555556,22.0,228.2,31.74,15.67,3.28,7.7,8.11,8.23,93.2,1.4,1.1,15.4,,31.2,1.05,14.4,25.4
천수만4_연안,2016-08-01,126.4838889,36.42555556,15.5,297.0,31.31,27.37,2.3,2.6,6.24,7.97,474.3,3.9,17.1,13.4,,79.2,1.14,62.0,40.5
천수만4_연안,2016-11-01,126.4838889,36.42555556,19.0,336.2,32.23,14.63,0.42,13.3,7.59,8.08,485.7,42.3,29.3,95.7,,163.1,0.68,25.1,52.4
천수만5_연안,2016-02-01,126.465,36.38416667,23.4,381.6,32.24,4.87,3.12,28.5,11.09,8.14,451.8,1.1,20.4,139.5,,152.8,1.31,12.3,36.6
천수만5_연안,2016-05-01,126.465,36.38416667,30.0,143.9,31.76,15.51,2.34,5.2,8.26,8.24,94.2,1.1,1.7,12.2,,23.2,1.52,9.8,16.1
천수만5_연안,2016-08-01,126.465,36.38416667,24.0,296.3,31.37,27.06,1.92,5.8,5.61,8.01,430.6,3.7,15.4,14.0,,70.9,1.23,53.1,38.4
천수만5_연안,2016-11-01,126.465,36.38416667,25.0,336.4,32.24,14.65,0.57,22.2,7.59,8.09,462.7,36.2,28.1,94.5,,146.9,0.65,16.2,47.8
천수만6_연안,2016-02-01,126.4613889,36.50583333,15.8,511.4,32.19,4.58,8.28,15.5,12.1,8.33,102.8,0.6,7.1,34.7,,41.3,1.31,6.0,8.9
천수만6_연안,2016-05-01,126.4613889,36.50583333,19.0,188.2,31.73,15.78,2.5,4.7,8.18,8.23,104.2,0.7,4.4,5.9,,16.9,1.47,10.3,24.1
천수만6_연안,2016-08-01,126.4613889,36.50583333,13.0,322.7,31.19,27.62,3.52,6.5,5.42,7.96,589.5,3.4,23.8,9.7,,79.4,1.26,66.4,44.3
천수만6_연안,2016-11-01,126.4613889,36.50583333,14.0,352.2,32.19,14.47,0.55,12.9,7.55,8.07,646.9,77.3,37.2,94.0,,193.6,0.68,22.2,52.4
천수만7_연안,2016-02-01,126.4708333,36.44861111,15.8,494.2,32.22,4.82,3.94,19.2,11.07,8.19,374.8,1.4,18.8,131.4,,144.5,0.95,11.8,18.9
천수만7_연안,2016-05-01,126.4708333,36.44861111,18.0,187.6,31.7,15.79,2.92,8.0,8.03,8.23,99.4,1.6,5.1,17.8,,32.2,1.42,12.7,20.7
천수만7_연안,2016-08-01,126.4708333,36.44861111,17.5,321.3,31.26,27.46,2.38,5.8,5.71,7.95,508.2,3.8,20.4,10.8,,85.5,1.51,70.9,41.1
천수만7_연안,2016-11-01,126.4708333,36.44861111,10.0,311.6,32.22,14.67,0.46,14.4,7.46,8.08,514.3,50.2,31.1,96.0,,161.9,0.69,15.7,45.9
축산연안1_연안,2016-02-01,129.4563889,36.51333333,34.0,269.6,34.18,10.18,0.43,7.6,9.68,8.26,261.6,4.0,11.7,87.3,,97.4,1.5,6.0,12.6
축산연안1_연안,2016-05-01,129.4563889,36.51333333,32.0,203.7,34.18,12.86,0.97,11.4,8.61,7.99,218.0,7.7,9.0,53.0,,80.9,0.54,20.2,24.0
축산연안1_연안,2016-08-01,129.4563889,36.51333333,32.0,275.9,34.29,12.05,0.47,4.1,5.97,7.89,553.3,5.2,25.0,175.0,,195.5,0.53,15.4,32.1
축산연안1_연안,2016-11-01,129.4563889,36.51333333,27.0,192.5,33.61,17.99,0.35,8.1,7.35,8.04,285.4,9.7,9.6,55.7,,69.7,0.85,4.3,15.9
축산연안2_연안,2016-02-01,129.4997222,36.53444444,104.0,351.7,34.03,5.04,0.09,18.8,9.09,8.06,468.1,1.0,25.2,163.8,,170.5,1.36,5.7,25.9
축산연안2_연안,2016-05-01,129.4997222,36.53444444,100.0,340.8,34.0,2.79,0.27,6.6,8.77,7.72,532.0,1.9,28.4,206.3,,224.4,0.35,16.1,46.7
축산연안2_연안,2016-08-01,129.4997222,36.53444444,101.0,331.8,33.97,2.71,0.11,9.1,7.59,7.76,699.4,1.8,34.2,214.3,,235.8,0.52,19.8,43.6
축산연안2_연안,2016-11-01,129.4997222,36.53444444,104.0,353.2,34.01,2.06,0.05,7.6,8.02,7.66,711.5,0.9,38.6,241.3,,246.1,0.68,3.9,42.5
축산연안H1_항만,2016-02-01,129.4486111,36.51,3.0,276.4,34.15,10.46,0.39,6.2,9.4,8.25,303.4,3.9,12.2,105.7,,118.4,1.36,8.8,13.4
축산연안H1_항만,2016-08-01,129.4486111,36.51,10.0,121.1,33.86,18.38,0.73,9.95,8.49,8.08,189.9,0.3,2.6,7.4,,19.5,0.84,11.8,11.4
태안연안1_연안,2016-02-01,126.0947222,36.88083333,5.1,475.0,32.08,3.88,0.96,16.9,11.63,8.18,553.7,1.2,25.9,205.0,,210.9,1.19,4.7,61.5
태안연안1_연안,2016-05-01,126.0947222,36.88083333,51.0,274.1,32.02,10.38,1.26,14.6,8.87,8.08,311.1,7.1,10.2,203.3,,216.8,1.11,6.4,27.4
태안연안1_연안,2016-08-01,126.0947222,36.88083333,47.0,238.3,31.82,21.3,3.74,4.0,7.61,8.08,89.9,11.5,3.9,17.4,,48.8,1.07,19.9,22.2
태안연안1_연안,2016-11-01,126.0947222,36.88083333,53.0,255.9,32.17,16.94,0.3,18.0,7.34,8.12,327.7,2.2,21.2,101.9,,110.7,0.57,6.6,37.2
태안연안2_연안,2016-02-01,126.1411111,36.79,7.8,270.8,32.1,4.2,0.68,13.3,11.55,8.17,553.4,1.1,25.9,202.3,,209.0,1.4,5.6,59.6
태안연안2_연안,2016-05-01,126.1411111,36.79,8.0,241.8,32.05,10.74,1.02,9.1,8.95,8.14,259.3,6.2,10.5,160.4,,173.0,1.38,6.4,24.5
태안연안2_연안,2016-08-01,126.1411111,36.79,9.0,226.3,31.85,22.05,4.38,3.2,8.14,8.12,90.3,4.0,2.9,3.6,,19.3,1.4,11.7,21.2
태안연안2_연안,2016-11-01,126.1411111,36.79,11.0,268.5,32.19,15.55,0.54,9.5,7.62,8.13,325.7,3.1,18.3,99.0,,109.4,0.6,7.4,33.1
태안연안3_연안,2016-02-01,126.2347222,36.63305556,8.4,373.2,32.16,4.3,1.4,19.6,11.4,8.21,548.5,1.3,25.2,189.7,,196.6,1.26,5.6,58.8
태안연안3_연안,2016-05-01,126.2347222,36.63305556,8.5,153.9,31.87,14.61,0.89,3.9,9.6,8.32,11.8,1.4,1.6,1.9,,9.3,1.97,5.9,18.1
태안연안3_연안,2016-08-01,126.2347222,36.63305556,12.0,281.7,31.6,26.28,2.42,5.2,6.24,8.01,321.5,2.6,10.5,11.4,,53.2,1.63,39.2,36.1
태안연안3_연안,2016-11-01,126.2347222,36.63305556,11.0,261.3,32.22,15.24,0.56,14.5,7.72,8.14,329.8,5.7,19.3,83.3,,97.6,0.65,8.7,31.9
태안연안4_연안,2016-02-01,126.3166667,36.54916667,6.0,303.2,32.07,4.08,1.68,9.1,12.7,8.48,75.5,0.3,5.5,15.0,,20.0,1.64,4.7,22.0
태안연안4_연안,2016-05-01,126.3166667,36.54916667,9.0,211.5,31.91,14.18,1.9,2.9,9.57,8.29,50.0,0.3,1.1,2.2,,10.9,1.67,8.4,18.1
태안연안4_연안,2016-08-01,126.3166667,36.54916667,11.0,287.6,31.57,25.73,1.95,4.0,6.08,7.95,412.6,2.3,14.2,5.4,,58.2,1.73,50.4,39.2
태안연안4_연안,2016-11-01,126.3166667,36.54916667,11.0,239.7,32.28,13.88,0.42,6.9,7.9,8.13,481.9,22.9,25.5,74.3,,127.5,0.68,30.3,31.7
태안연안5_연안,2016-02-01,126.2883333,36.48666667,8.0,395.5,32.13,4.27,2.14,15.7,11.73,8.3,402.3,1.6,16.9,123.6,,129.7,0.9,4.5,30.7
태안연안5_연안,2016-05-01,126.2883333,36.48666667,14.5,184.2,31.93,13.67,1.32,2.2,9.1,8.27,87.5,0.8,0.8,5.0,,22.2,1.31,16.3,14.6
태안연안5_연안,2016-08-01,126.2883333,36.48666667,15.5,250.1,31.67,24.83,2.68,2.1,6.42,8.03,290.8,2.1,7.5,3.3,,36.1,1.32,30.8,29.3
태안연안5_연안,2016-11-01,126.2883333,36.48666667,16.0,267.5,32.26,14.46,0.22,8.7,7.83,8.14,392.9,12.6,21.4,75.0,,105.8,0.65,18.2,33.2
통영연안1_연안,2016-02-01,128.4597222,34.85638889,6.5,341.1,33.14,8.43,1.74,7.7,10.55,8.46,181.1,1.4,10.0,32.6,,51.7,1.3,17.7,29.3
통영연안1_연안,2016-05-01,128.4597222,34.85638889,7.5,197.5,33.26,15.68,2.95,9.6,7.88,8.12,260.2,3.3,6.0,10.7,,19.5,0.78,5.5,26.3
통영연안1_연안,2016-08-01,128.4597222,34.85638889,7.5,194.9,33.31,22.8,3.13,8.4,6.7,8.09,190.7,0.8,7.3,2.7,,6.6,1.47,3.2,35.4
통영연안1_연안,2016-11-01,128.4597222,34.85638889,8.5,298.3,30.91,17.72,0.45,7.6,7.21,7.97,467.2,17.8,16.7,95.0,,140.1,1.29,27.3,31.3
통영연안2_연안,2016-02-01,128.4463889,34.83305556,13.0,396.8,33.47,9.31,1.29,10.0,10.13,8.43,277.3,2.4,13.5,59.3,,81.6,1.23,19.9,33.6
통영연안2_연안,2016-05-01,128.4463889,34.83305556,12.5,158.9,33.6,15.24,1.81,10.7,8.11,8.18,151.0,6.8,5.7,18.2,,29.3,1.11,4.4,21.9
통영연안2_연안,2016-08-01,128.4463889,34.83305556,13.0,180.8,33.5,20.92,2.18,9.2,7.0,8.16,123.0,0.5,5.8,1.2,,9.4,1.29,7.7,29.6
통영연안2_연안,2016-11-01,128.4463889,34.83305556,13.0,315.8,32.51,18.38,0.57,14.6,6.02,8.01,598.6,33.4,21.5,106.5,,161.4,1.1,21.5,37.3
통영연안3_연안,2016-02-01,128.4,34.83027778,8.5,492.3,32.89,8.47,0.82,7.3,10.14,8.41,312.3,2.8,21.6,136.6,,175.8,1.35,36.4,33.4
통영연안3_연안,2016-05-01,128.4,34.83027778,6.0,176.5,33.08,16.87,3.21,18.0,10.25,8.29,100.7,3.4,5.5,17.9,,25.6,1.17,4.3,26.4
통영연안3_연안,2016-08-01,128.4,34.83027778,6.0,184.6,32.59,26.22,4.4,10.4,7.09,8.14,152.2,1.2,6.5,1.9,,13.9,1.53,10.8,30.1
통영연안3_연안,2016-11-01,128.4,34.83027778,8.0,470.1,31.93,16.83,1.21,7.8,6.85,7.95,792.7,27.5,36.0,232.2,,298.6,1.27,38.9,52.7
통영연안4_연안,2016-02-01,128.3536111,34.85777778,9.5,327.7,33.33,8.3,0.75,6.1,9.63,8.47,225.7,2.0,11.3,41.8,,62.0,1.24,18.2,24.6
통영연안4_연안,2016-05-01,128.3536111,34.85777778,8.5,143.0,33.35,16.26,0.54,4.3,8.39,8.17,143.2,2.3,5.1,6.5,,13.4,0.55,4.6,15.3
통영연안4_연안,2016-08-01,128.3536111,34.85777778,9.5,135.3,33.25,25.56,0.6,8.2,7.09,8.12,94.4,0.5,2.5,1.8,,9.3,1.16,7.0,17.8
통영연안4_연안,2016-11-01,128.3536111,34.85777778,9.5,298.1,32.72,18.2,0.33,14.4,6.23,8.01,690.1,27.9,21.9,110.3,,156.3,0.91,18.1,34.4
통영연안H1_항만,2016-02-01,128.381111111111,34.7952777777778,9.5,433.9,33.58,9.63,0.38,5.3,9.4,8.35,421.3,3.8,20.1,131.2,,162.3,0.78,27.3,26.0
통영연안H1_항만,2016-08-01,128.381111111111,34.7952777777778,9.0,148.5,32.57,27.21,2.95,14.6,6.76,8.18,83.2,0.8,2.2,1.4,,9.5,1.42,7.3,21.0
통영연안H2_항만,2016-02-01,128.4375,34.84166667,8.5,397.0,33.23,8.27,2.16,8.4,10.41,8.46,194.6,2.0,14.3,40.6,,83.3,1.12,40.7,33.4
통영연안H2_항만,2016-08-01,128.4375,34.84166667,8.0,257.5,33.04,24.6,10.57,8.7,7.05,8.11,99.7,1.6,9.0,3.5,,12.5,2.12,7.5,49.5
통영외안1_연안,2016-02-01,128.1316667,34.77361111,26.5,322.8,33.68,8.84,2.88,4.8,10.41,8.35,216.0,2.9,10.4,64.1,,77.5,1.14,10.5,22.8
통영외안1_연안,2016-05-01,128.1316667,34.77361111,25.0,199.7,33.69,14.71,1.48,27.0,6.31,8.02,457.7,12.0,6.3,29.6,,79.0,0.55,37.4,24.5
통영외안1_연안,2016-08-01,128.1316667,34.77361111,24.5,184.4,33.37,19.48,1.5,6.0,4.36,8.0,546.2,16.0,16.3,43.4,,79.5,0.9,20.1,30.6
통영외안1_연안,2016-11-01,128.1316667,34.77361111,24.5,209.5,32.74,18.76,0.11,5.6,7.01,8.07,379.3,25.8,10.9,61.0,,97.4,0.85,10.6,21.9
통영외안2_연안,2016-02-01,128.2947222,34.80972222,17.5,360.1,33.8,9.97,0.8,14.4,9.56,8.38,397.3,4.1,17.0,95.6,,111.7,1.02,12.0,23.7
통영외안2_연안,2016-05-01,128.2947222,34.80972222,16.5,130.1,33.49,15.06,1.65,11.9,7.43,8.09,220.0,5.5,6.3,15.1,,27.2,1.76,6.6,15.3
통영외안2_연안,2016-08-01,128.2947222,34.80972222,17.0,152.5,33.47,21.67,2.18,9.4,7.08,8.13,116.2,1.4,4.3,0.7,,8.9,1.24,6.7,26.2
통영외안2_연안,2016-11-01,128.2947222,34.80972222,16.5,273.3,32.15,18.22,0.38,7.9,6.27,8.01,607.0,26.4,18.8,99.1,,138.3,0.94,12.8,32.9
통영외안3_연안,2016-02-01,128.25,34.7175,31.0,367.0,33.74,9.27,2.26,9.2,10.13,8.29,293.0,3.4,13.6,78.2,,92.6,1.24,10.9,23.3
통영외안3_연안,2016-05-01,128.25,34.7175,30.0,109.7,33.58,15.41,1.22,14.8,7.87,8.13,262.0,3.9,5.6,9.0,,22.2,0.75,9.2,13.4
통영외안3_연안,2016-08-01,128.25,34.7175,30.0,209.2,33.5,19.22,1.61,5.7,4.51,8.05,574.9,16.9,17.8,60.3,,89.3,0.66,12.2,32.5
통영외안3_연안,2016-11-01,128.25,34.7175,30.0,222.4,33.03,17.93,0.06,7.3,7.05,8.11,387.6,19.6,11.5,69.8,,101.3,0.91,11.9,23.3
통영외안4_연안,2016-02-01,128.4430556,34.76638889,20.0,404.8,33.88,10.65,0.67,15.5,9.49,8.39,384.5,4.2,16.5,103.9,,118.8,0.92,10.8,29.6
통영외안4_연안,2016-05-01,128.4430556,34.76638889,20.0,144.4,33.68,15.01,0.75,6.1,7.8,8.14,204.1,7.4,6.0,22.6,,55.8,0.66,25.8,16.2
통영외안4_연안,2016-08-01,128.4430556,34.76638889,20.5,166.0,33.5,20.89,3.03,14.1,6.36,8.14,226.2,1.1,8.4,2.8,,15.7,1.21,11.8,33.1
통영외안4_연안,2016-11-01,128.4430556,34.76638889,18.5,253.3,32.9,18.14,1.22,9.4,6.46,8.06,517.4,19.1,17.6,109.8,,137.6,0.68,8.6,26.7
통영외안5_연안,2016-02-01,128.3927778,34.66666667,55.0,399.5,33.87,9.92,1.7,11.7,9.7,8.3,345.6,4.1,15.2,93.7,,108.2,0.99,10.4,33.5
통영외안5_연안,2016-05-01,128.3927778,34.66666667,53.5,150.6,33.61,14.76,0.33,7.4,7.82,8.11,219.7,5.4,6.4,17.6,,66.7,0.14,43.7,15.9
통영외안5_연안,2016-08-01,128.3927778,34.66666667,52.5,234.3,33.72,17.87,0.4,8.4,4.53,8.0,611.9,9.7,22.1,117.6,,134.9,0.63,7.6,31.8
통영외안5_연안,2016-11-01,128.3927778,34.66666667,54.0,239.2,33.28,17.62,0.08,10.4,6.33,8.09,516.5,10.6,17.3,115.2,,134.2,0.54,8.4,29.4
통영외안6_연안,2016-02-01,128.4316667,34.75,25.0,385.4,33.85,10.47,0.69,7.6,9.49,8.39,386.5,4.2,16.2,104.6,,122.0,1.12,13.2,27.4
통영외안6_연안,2016-05-01,128.4316667,34.75,25.0,169.8,33.67,14.97,0.52,8.4,7.74,8.13,236.4,8.0,7.0,23.4,,54.9,0.2,23.5,18.5
통영외안6_연안,2016-08-01,128.4316667,34.75,27.0,141.8,33.46,21.41,0.6,8.5,6.85,8.14,144.7,1.0,5.9,3.0,,12.5,1.13,8.5,23.8
통영외안6_연안,2016-11-01,128.4316667,34.75,27.0,258.1,32.9,18.1,0.63,9.3,6.41,8.06,497.2,18.4,16.5,107.7,,135.0,0.8,9.0,26.5
표선연안1_연안,2016-02-01,126.7675,33.28083333,45.0,155.6,34.5,14.86,0.21,4.0,8.83,8.27,239.0,2.8,8.3,63.2,,69.3,0.57,3.3,10.6
표선연안1_연안,2016-05-01,126.7675,33.28083333,47.5,161.2,34.32,15.98,0.45,2.5,8.68,7.81,246.7,5.0,1.9,26.0,,76.9,0.67,45.9,13.0
표선연안1_연안,2016-08-01,126.7675,33.28083333,40.0,193.4,33.91,17.24,0.14,7.5,5.85,8.06,341.8,3.2,16.5,110.7,,126.7,0.43,12.8,19.5
표선연안1_연안,2016-11-01,126.7675,33.28083333,42.0,149.3,34.14,21.19,1.51,1.7,7.04,8.22,199.2,2.8,5.6,42.6,,54.5,0.71,9.1,11.5
표선연안2_연안,2016-02-01,126.8655556,33.32555556,30.0,223.2,34.48,14.51,0.33,2.7,8.69,8.28,247.7,2.4,8.5,64.7,,74.5,0.75,7.4,9.0
표선연안2_연안,2016-05-01,126.8655556,33.32555556,30.0,126.0,34.31,16.02,0.1,2.6,8.96,7.84,222.0,3.0,1.3,13.8,,28.3,0.93,11.6,14.2
표선연안2_연안,2016-08-01,126.8655556,33.32555556,30.0,160.4,33.42,18.46,0.17,7.1,6.46,8.11,273.8,7.0,12.4,75.0,,97.0,0.39,14.9,14.6
표선연안2_연안,2016-11-01,126.8655556,33.32555556,35.0,104.6,34.2,21.51,1.38,1.7,7.15,8.22,152.8,2.4,4.3,28.6,,40.1,0.76,9.2,8.5
한림연안1_연안,2016-02-01,126.185,33.37611111,21.0,235.6,34.47,13.89,0.28,4.3,8.8,8.27,197.9,2.7,8.9,63.4,,73.0,1.0,6.9,9.8
한림연안1_연안,2016-05-01,126.185,33.37611111,27.0,121.3,34.31,16.09,0.25,6.6,8.55,8.29,191.5,3.1,4.2,38.0,,48.2,1.17,7.2,10.0
한림연안1_연안,2016-08-01,126.185,33.37611111,24.0,208.6,32.15,19.2,0.49,6.2,7.77,8.25,230.5,1.0,4.1,41.3,,57.0,1.0,14.7,14.0
한림연안1_연안,2016-11-01,126.185,33.37611111,27.0,198.8,34.04,19.16,0.89,1.4,8.79,8.23,224.5,3.2,8.5,95.8,,111.3,0.62,12.3,13.0
한림연안2_연안,2016-02-01,126.2744444,33.46305556,32.0,194.3,34.47,14.02,0.23,4.4,8.55,8.26,163.9,2.4,6.8,52.1,,58.9,0.78,4.3,7.5
한림연안2_연안,2016-05-01,126.2744444,33.46305556,33.4,128.4,34.33,16.03,0.2,2.8,8.43,8.28,202.0,3.4,4.1,41.8,,50.5,0.87,5.2,10.9
한림연안2_연안,2016-08-01,126.2744444,33.46305556,32.0,142.5,32.75,17.42,0.17,4.0,7.71,8.18,271.0,1.8,9.9,73.0,,84.9,0.57,10.1,11.3
