station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
영일만H1_항만,2009-02-01,129.3777778,36.05,8.6,178.079,34.04,9.3,2.22,8.2,7.96711,8.16,354.472,10.345,44.676,131.852,,150.208,0.949333,8.011,,55.7533
영일만H1_항만,2009-05-01,129.3777778,36.05,8.6,178.079,34.04,9.3,2.22,8.2,7.96711,8.16,354.472,10.345,44.676,131.852,,150.208,2.37333,8.011,,55.7533
영일만H1_항만,2009-08-01,129.3777778,36.05,8.0,534.285,29.65,24.7,13.7,10.8,5.86098,8.2,301.398,10.337,45.5627,46.0271,,161.775,1.84,105.411,,67.044
영일만H2_항만,2009-02-01,129.4133333,36.02388889,13.0,385.0,34.26,9.76,1.562,5.6,8.52245,8.23,381.717,9.868,44.574,189.558,,306.498,0.773333,107.072,,46.6289
영일만H2_항만,2009-05-01,129.4133333,36.02388889,13.0,184.78,34.26,9.76,1.562,5.6,8.52245,8.23,381.717,9.868,44.574,189.558,,153.249,1.93333,107.072,,46.6289
영일만H2_항만,2009-08-01,129.4133333,36.02388889,20.0,266.337,32.44,19.37,1.888,8.4,5.11637,8.14,676.045,4.271,33.8449,32.8243,,89.4243,2.052,52.329,,38.3404
온산연안1_환경관리,2009-02-01,129.35806,35.45333,13.5,344.161,34.1341,12.55,0.91178,13.65,8.63296,8.17,446.664,7.6129,14.5214,103.057,,165.584,1.47561,54.9143,,23.7268
온산연안1_환경관리,2009-05-01,129.35806,35.45333,16.0,329.153,34.26,13.07,8.04907,7.05,8.86395,7.91,451.109,4.82227,13.2153,137.656,,184.583,1.01335,42.1049,,38.4237
온산연안1_환경관리,2009-08-01,129.35806,35.45333,13.0,158.467,31.2259,23.9687,3.96848,5.85,6.40016,8.11,138.315,2.46098,10.192,42.4345,,62.8528,1.99339,17.9573,,19.494
온산연안1_환경관리,2009-11-01,129.35806,35.45333,16.0,302.653,33.0068,16.7604,0.941674,5.55,6.99185,7.94,375.493,6.55276,21.0595,119.353,,145.709,1.03171,19.8027,,30.3946
온산연안2_환경관리,2009-02-01,129.3575,35.38,5.5,310.562,34.1755,12.56,0.739887,9.95,8.64846,8.17,416.97,5.85894,18.707,140.962,,193.982,1.88009,47.1607,,20.2202
온산연안2_환경관리,2009-05-01,129.3575,35.38,22.0,242.503,34.08,11.4,7.29424,5.15,8.92889,7.85,454.683,6.01952,12.9115,122.197,,168.358,1.23502,40.141,,35.7103
온산연안2_환경관리,2009-08-01,129.3575,35.38,23.0,58.3315,31.4997,23.9944,3.69196,6.35,7.22028,8.18,66.5773,0.104877,3.3508,10.4535,,21.0233,1.61669,10.4649,,11.7325
온산연안2_환경관리,2009-11-01,129.3575,35.38,15.0,179.062,33.5142,16.0053,1.02388,4.7,6.86502,7.9,436.034,3.07777,13.9627,92.3217,,103.184,0.891024,7.78411,,22.4912
온산연안3_환경관리,2009-02-01,129.40778,35.3675,43.0,295.209,34.2417,12.52,0.769781,19.6,8.22999,8.19,355.619,5.26485,8.39235,154.681,,169.227,1.94001,9.28147,,14.785
온산연안3_환경관리,2009-05-01,129.40778,35.3675,71.0,620.492,34.12,9.85,1.86093,23.4,8.19834,7.72,612.48,5.14348,31.899,177.764,,225.596,1.64669,42.6888,,78.007
온산연안3_환경관리,2009-08-01,129.40778,35.3675,60.0,155.551,32.2568,20.8518,3.39302,20.1,6.7057,8.11,162.99,2.35265,11.4082,58.195,,65.0858,1.42834,4.53813,,22.743
온산연안3_환경관리,2009-11-01,129.40778,35.3675,70.0,226.747,33.1815,16.9851,1.15841,19.7,7.19796,7.95,371.693,1.42863,20.5966,78.4102,,83.9249,1.54757,4.08608,,39.217
완도연안1_환경관리,2009-02-01,126.78306,34.31889,16.0,522.0,32.72,9.74,1.14,34.4,10.5,8.16,358.0,8.0,6.0,89.0,,106.0,0.82,9.0,,43.0
완도연안1_환경관리,2009-05-01,126.78306,34.31889,18.0,461.0,32.9,15.12,1.79,27.2,9.26,8.06,240.0,2.0,8.0,88.0,,102.0,0.76,12.0,,29.0
완도연안1_환경관리,2009-08-01,126.78306,34.31889,15.0,339.0,31.09,22.46,3.08,16.8,8.04,8.24,269.0,3.0,1.0,34.0,,46.0,0.86,9.0,,26.0
완도연안1_환경관리,2009-11-01,126.78306,34.31889,15.1,243.0,32.74,16.05,1.02,18.8,7.84,7.86,453.0,10.0,14.0,105.0,,124.0,0.66,9.0,,45.0
완도연안2_환경관리,2009-02-01,126.75889,34.35333,19.0,496.8,32.54,9.48,1.67,88.4,10.16,8.17,343.0,9.0,6.0,94.0,,115.0,0.79,12.0,,87.0
완도연안2_환경관리,2009-05-01,126.75889,34.35333,20.0,468.0,32.95,14.23,2.19,35.6,9.17,8.07,237.0,2.0,11.0,88.0,,110.0,0.92,20.0,,30.0
완도연안2_환경관리,2009-08-01,126.75889,34.35333,8.4,288.0,31.08,22.3,2.44,11.2,7.88,7.92,265.0,6.0,1.0,45.0,,60.0,0.86,9.0,,22.0
완도연안2_환경관리,2009-11-01,126.75889,34.35333,13.4,277.0,28.95,15.91,1.06,14.0,7.75,7.87,460.0,10.0,14.0,140.0,,159.0,0.61,9.0,,49.0
완도연안3_환경관리,2009-02-01,126.85611,34.36778,18.0,525.6,32.76,10.89,0.8,44.4,9.56,8.21,360.0,0.0,16.0,121.0,,129.0,0.63,8.0,,65.0
완도연안3_환경관리,2009-05-01,126.85611,34.36778,15.0,404.0,32.96,13.84,1.59,35.2,8.97,8.07,199.0,1.0,8.0,87.0,,109.0,0.36,21.0,,23.0
완도연안3_환경관리,2009-08-01,126.85611,34.36778,18.0,288.0,31.54,22.25,2.35,13.2,7.58,7.98,263.0,5.0,1.0,19.0,,42.0,0.91,18.0,,23.0
완도연안3_환경관리,2009-11-01,126.85611,34.36778,18.3,277.0,32.82,15.92,1.98,14.0,6.99,7.85,460.0,8.0,11.0,169.0,,186.0,0.61,9.0,,39.0
완도연안4_환경관리,2009-02-01,126.73889,34.24444,30.0,447.0,32.8,11.52,0.74,40.8,9.37,8.25,343.0,8.0,7.0,101.0,,117.0,0.74,8.0,,57.0
완도연안4_환경관리,2009-05-01,126.73889,34.24444,33.0,456.0,32.97,13.23,2.46,21.2,8.97,8.1,163.0,1.0,3.0,66.0,,84.0,0.9,17.0,,23.0
완도연안4_환경관리,2009-08-01,126.73889,34.24444,31.0,312.0,31.63,21.08,2.73,10.4,7.92,7.97,244.0,6.0,1.0,49.0,,70.0,0.72,15.0,,21.0
완도연안4_환경관리,2009-11-01,126.73889,34.24444,32.5,268.0,32.98,15.81,1.05,18.0,6.73,7.9,462.0,8.0,13.0,175.0,,198.0,0.54,15.0,,32.0
완도연안5_환경관리,2009-02-01,127.0,34.38944,30.0,352.8,32.7,10.11,0.66,29.6,9.89,8.16,371.0,1.0,10.0,131.0,,140.0,0.84,8.0,,38.0
완도연안5_환경관리,2009-05-01,127.0,34.38944,28.0,484.0,32.97,13.49,2.54,20.8,9.43,8.08,184.0,2.0,12.0,88.0,,109.0,0.54,19.0,,30.0
완도연안5_환경관리,2009-08-01,127.0,34.38944,26.5,572.0,31.56,21.94,3.14,12.4,7.58,7.95,316.0,4.0,4.0,28.0,,45.0,0.82,13.0,,24.0
완도연안5_환경관리,2009-11-01,127.0,34.38944,25.7,256.0,32.7,16.25,1.12,13.6,7.5,7.87,445.0,11.0,16.0,87.0,,107.0,0.67,9.0,,36.0
완도연안H1_항만,2009-02-01,126.7519444,34.32194444,10.0,439.0,32.82,9.89,1.04,41.2,10.29,8.2,355.0,6.0,7.0,74.0,,88.0,0.93,8.0,,71.0
완도연안H1_항만,2009-05-01,126.7519444,34.32194444,10.0,732.0,32.82,9.89,1.04,41.2,10.29,8.2,355.0,6.0,7.0,74.0,,88.0,0.93,8.0,,71.0
완도연안H1_항만,2009-08-01,126.7519444,34.32194444,10.3,377.0,31.06,22.48,4.1,9.6,8.21,8.31,268.0,6.0,1.0,43.0,,58.0,0.69,9.0,,22.0
울산연안1_환경관리,2009-02-01,129.47667,35.52056,50.0,286.526,34.2256,12.15,0.964095,15.55,8.15249,8.16,426.494,4.89708,19.9029,135.63,,155.947,1.04117,15.4197,,39.6818
울산연안1_환경관리,2009-05-01,129.47667,35.52056,43.0,457.166,34.11,11.38,2.98944,43.25,8.45809,7.82,503.616,5.7567,20.6584,134.261,,180.809,0.902515,40.7912,,48.1599
울산연안1_환경관리,2009-08-01,129.47667,35.52056,44.0,144.857,33.0442,17.2672,1.59935,16.25,6.48057,8.07,292.983,5.90034,19.0096,103.821,,110.509,1.41688,0.787423,,22.743
울산연안1_환경관리,2009-11-01,129.47667,35.52056,50.0,345.472,34.0068,14.3165,0.896833,59.8,5.61251,7.88,448.699,2.51824,20.4424,196.546,,202.814,1.98526,3.74989,,85.9022
울산연안2_환경관리,2009-02-01,129.40778,35.445,30.0,327.424,34.2306,12.42,1.09115,17.3,8.41598,8.16,434.899,5.01024,11.3821,213.153,,257.086,1.13105,38.9226,,29.3374
울산연안2_환경관리,2009-05-01,129.40778,35.445,30.0,409.917,34.36,11.12,5.15679,8.05,8.36069,7.8,531.657,5.20188,23.3926,150.61,,223.434,0.902515,67.6226,,30.4432
울산연안2_환경관리,2009-08-01,129.40778,35.445,10.0,45.693,31.4074,23.6421,2.58587,2.05,7.23636,8.18,65.5597,0.646509,8.06364,5.47709,,6.16088,1.49648,0.037282,,8.4835
울산연안2_환경관리,2009-11-01,129.40778,35.445,34.0,252.049,33.2162,16.7647,1.44241,7.1,7.13455,7.94,291.142,3.10722,13.3456,81.5268,,87.0392,0.85976,2.40515,,26.7186
울산연안3_환경관리,2009-02-01,129.39861,35.47806,13.5,284.827,34.1812,11.99,0.739887,11.3,7.74952,8.16,461.792,5.29314,17.8101,238.045,,260.051,1.55051,16.7119,,29.688
울산연안3_환경관리,2009-05-01,129.39861,35.47806,14.0,332.096,34.45,12.16,10.3883,6.95,9.57826,7.86,420.595,6.92475,13.0634,104.785,,158.26,1.14002,46.5503,,33.6354
울산연안3_환경관리,2009-08-01,129.39861,35.47806,15.0,93.3304,31.2356,23.6274,3.92364,6.2,7.36501,8.21,87.6915,0.294448,3.9589,13.7531,,20.3275,1.9104,6.27998,,10.108
울산연안3_환경관리,2009-11-01,129.39861,35.47806,15.0,193.659,33.1045,16.9208,1.94314,3.0,7.1844,7.92,329.391,4.84471,17.2025,82.8086,,92.916,0.672176,5.26272,,23.7778
울산연안4_환경관리,2009-02-01,129.385,35.51972,12.0,446.909,34.2062,12.42,1.35272,4.8,7.76502,8.14,472.437,8.51818,30.2176,120.189,,212.293,1.91005,83.5862,,38.9805
울산연안4_환경관리,2009-05-01,129.385,35.51972,13.0,463.869,34.03,13.38,1.91324,9.35,8.97759,7.85,513.513,9.96168,36.6079,155.655,,268.828,1.09252,103.212,,54.0654
울산연안4_환경관리,2009-08-01,129.385,35.51972,11.0,168.189,31.2919,23.7835,4.43932,5.35,6.46448,8.13,109.315,2.54222,19.1616,46.788,,70.2881,3.77304,20.9579,,26.353
울산연안4_환경관리,2009-11-01,129.385,35.51972,12.0,471.983,32.5484,16.8098,1.30041,4.05,6.8844,7.85,353.202,7.17119,36.333,193.328,,260.223,1.2193,59.7247,,57.7808
울산연안5_환경관리,2009-02-01,129.39667,35.49278,10.5,486.108,34.0966,12.3,1.15094,9.25,8.40048,8.13,450.026,8.23528,28.1248,120.971,,237.668,1.79021,108.462,,37.7532
울산연안5_환경관리,2009-05-01,129.39667,35.49278,12.0,424.631,34.31,13.43,6.50204,8.55,8.36069,7.91,473.377,7.21676,23.3926,129.022,,186.77,1.23502,50.5312,,45.4465
울산연안5_환경관리,2009-08-01,129.39667,35.49278,10.0,130.274,31.2502,23.7362,5.30626,7.4,6.99515,8.16,132.973,0.808998,5.93526,31.4342,,39.1152,2.27656,6.8719,,19.6745
울산연안5_환경관리,2009-11-01,129.39667,35.49278,11.0,378.56,32.7643,16.6135,3.30333,5.35,7.45283,7.79,410.196,7.78961,28.4648,152.093,,192.124,1.15677,32.2416,,43.2606
울산연안H1_항만,2009-02-01,129.3786111,35.51916667,12.0,434.388,34.0248,12.01,0.874412,8.8,8.12149,8.13,473.278,8.82936,31.862,184.926,,292.203,1.98496,98.4471,,38.1039
울산연안H1_항만,2009-05-01,129.3786111,35.51916667,12.0,434.388,34.0248,12.01,0.874412,8.8,8.12149,8.13,473.278,8.82936,31.862,184.926,,292.203,1.98496,98.4471,,38.1039
울산연안H1_항만,2009-08-01,129.3786111,35.51916667,10.0,253.742,31.2065,23.7317,3.63965,9.4,5.64436,8.13,153.324,3.97755,39.8373,58.3962,,144.426,1.87856,82.0527,,53.9695
월포연안1_연안,2009-02-01,129.4002778,36.20166667,29.0,207.447,34.28,9.87,2.16,1.8,8.5229,8.22,409.748,5.716,10.178,126.843,,149.405,0.672,16.846,,20.762
월포연안1_연안,2009-05-01,129.4002778,36.20166667,41.0,140.952,34.08,13.32,1.192,6.0,9.65009,8.19,66.921,0.957,2.473,0.418,,2.655,0.36864,1.28,,27.196
월포연안1_연안,2009-08-01,129.4002778,36.20166667,29.0,225.762,34.01,14.05,1.57,4.6,6.28816,8.09,332.974,21.727,27.4533,152.133,,177.751,0.474667,3.891,,34.8016
월포연안1_연안,2009-11-01,129.4002778,36.20166667,30.0,525.0,33.45,16.67,0.976,2.6,7.57424,8.12,217.0,8.0,6.0,68.0,,94.0,0.469333,18.0,,35.0
월포연안2_연안,2009-02-01,129.3972222,36.24916667,40.0,244.424,34.2,8.65,0.606,2.4,8.5999,8.15,559.02,5.908,24.423,195.583,,206.071,0.608,4.58,,32.2665
월포연안2_연안,2009-05-01,129.3972222,36.24916667,28.0,297.876,34.06,11.01,0.642,4.6,7.3459,8.04,402.276,5.514,23.172,87.182,,95.058,0.4,2.362,,28.847
월포연안2_연안,2009-08-01,129.3972222,36.24916667,44.0,352.373,34.08,14.0,2.724,4.0,5.49711,8.04,477.917,16.371,39.9321,186.372,,211.318,0.682667,8.575,,48.5636
월포연안2_연안,2009-11-01,129.3972222,36.24916667,41.0,372.0,33.44,17.01,0.628,3.6,7.46262,8.12,224.0,9.0,6.0,68.0,,97.0,0.485333,20.0,,36.0
인천연안1_환경관리,2009-02-01,126.56111,37.59167,11.0,560.9,30.81,3.73,13.4564,192.0,10.33,8.28,152.0,15.6,19.0,204.4,,350.0,2.85771,130.0,,77.5437
인천연안1_환경관리,2009-05-01,126.56111,37.59167,7.0,811.0,29.64,14.42,2.88492,73.0,9.63,7.91,249.0,20.0,28.0,450.0,,582.0,0.96515,112.0,,79.4
인천연안1_환경관리,2009-08-01,126.56111,37.59167,8.6,986.0,23.74,24.43,2.89376,24.2,6.41,7.88,110.0,20.0,30.0,577.0,,599.0,1.38051,2.0,,90.0
인천연안1_환경관리,2009-11-01,126.56111,37.59167,12.0,1157.0,24.08,14.06,0.4782,295.6,8.04,7.73,75.0,37.0,28.0,807.0,,867.0,4.86603,23.0,,130.0
인천연안10_환경관리,2009-02-01,126.52778,37.36667,16.6,326.4,31.61,3.94,10.9632,262.6,10.77,8.16,178.0,3.3,0.0,104.7,,115.0,2.33813,7.0,,84.3792
인천연안10_환경관리,2009-05-01,126.52778,37.36667,18.0,522.0,31.31,12.82,4.45872,54.8,8.71,8.02,145.0,6.0,17.0,155.0,,206.0,1.56215,45.0,,83.8
인천연안10_환경관리,2009-08-01,126.52778,37.36667,16.0,312.0,29.39,22.9,2.63108,6.6,7.1,8.05,5.0,2.0,11.0,29.0,,32.0,1.18235,1.0,,37.0
인천연안10_환경관리,2009-11-01,126.52778,37.36667,21.0,387.0,30.81,15.23,0.6832,112.8,7.93,7.96,37.0,32.0,30.0,214.0,,272.0,2.05707,26.0,,67.0
인천연안11_환경관리,2009-02-01,126.5225,37.30917,20.0,217.3,31.74,3.88,12.6302,19.6,11.43,8.18,159.0,5.7,9.0,92.3,,102.0,1.38223,4.0,,48.745
인천연안11_환경관리,2009-05-01,126.5225,37.30917,10.0,312.0,31.57,11.75,2.8254,28.2,8.89,8.04,198.0,6.0,18.0,177.0,,205.0,0.908767,22.0,,58.5
인천연안11_환경관리,2009-08-01,126.5225,37.30917,19.0,319.0,29.45,22.92,1.11416,4.0,7.0,8.07,11.0,5.0,9.0,41.0,,47.0,1.61831,1.0,,29.0
인천연안11_환경관리,2009-11-01,126.5225,37.30917,15.0,337.0,31.12,16.07,1.12716,26.6,7.9,8.01,35.0,22.0,32.0,186.0,,230.0,1.50379,22.0,,63.0
인천연안12_환경관리,2009-02-01,126.44056,37.3575,39.0,242.5,31.72,3.99,11.9735,153.0,10.35,8.12,171.0,4.0,9.0,80.0,,92.0,0.822675,8.0,,68.6912
인천연안12_환경관리,2009-05-01,126.44056,37.3575,38.0,393.0,31.58,11.93,3.27616,28.8,8.74,8.04,166.0,6.0,14.0,164.0,,186.0,1.20727,16.0,,68.6
인천연안12_환경관리,2009-08-01,126.44056,37.3575,38.0,279.0,29.02,23.55,8.4818,1.6,8.41,8.19,4.0,2.0,8.0,26.0,,29.0,1.06346,1.0,,57.0
인천연안12_환경관리,2009-11-01,126.44056,37.3575,36.0,316.0,30.93,15.47,0.29176,75.4,7.91,7.97,37.0,29.0,33.0,207.0,,245.0,1.51088,9.0,,58.0
인천연안13_환경관리,2009-02-01,126.35333,37.32639,17.5,268.4,31.91,4.16,3.89872,37.8,9.64,8.04,411.0,3.3,24.0,171.7,,178.0,1.12243,3.0,,60.7351
인천연안13_환경관리,2009-05-01,126.35333,37.32639,17.5,331.0,31.77,10.63,2.49804,23.8,9.14,8.04,179.0,5.0,15.0,156.0,,165.0,0.928667,4.0,,65.8
인천연안13_환경관리,2009-08-01,126.35333,37.32639,21.0,333.0,29.95,22.95,2.69968,1.6,8.39,8.18,9.0,5.0,5.0,33.0,,39.0,2.41095,1.0,,24.0
인천연안13_환경관리,2009-11-01,126.35333,37.32639,17.0,199.0,31.51,16.73,0.29608,59.8,7.74,8.0,25.0,6.0,23.0,141.0,,153.0,1.40448,6.0,,40.0
인천연안14_환경관리,2009-02-01,126.28333,37.29667,36.5,241.8,31.93,4.18,3.56972,58.2,9.55,8.04,258.0,2.3,9.0,93.7,,96.0,1.32227,0.0,,60.7351
인천연안14_환경관리,2009-05-01,126.28333,37.29667,33.0,268.0,31.83,10.12,2.9698,35.6,8.97,8.03,159.0,5.0,15.0,134.0,,142.0,0.948567,3.0,,57.0
인천연안14_환경관리,2009-08-01,126.28333,37.29667,32.0,367.0,30.45,22.75,1.01816,1.2,8.22,8.18,3.0,2.0,8.0,16.0,,19.0,1.2418,1.0,,17.0
인천연안14_환경관리,2009-11-01,126.28333,37.29667,31.0,171.0,31.62,16.97,0.12736,50.6,7.7,8.01,24.0,4.0,24.0,132.0,,142.0,1.00016,6.0,,50.0
인천연안15_환경관리,2009-02-01,126.40333,37.27667,19.0,235.6,31.88,4.07,6.45564,52.2,9.39,8.07,331.0,3.3,21.0,139.7,,145.0,0.842659,2.0,,72.7252
인천연안15_환경관리,2009-05-01,126.40333,37.27667,30.0,275.0,31.71,11.18,2.27696,21.2,8.91,8.04,186.0,6.0,17.0,165.0,,179.0,0.968467,8.0,,53.9
인천연안15_환경관리,2009-08-01,126.40333,37.27667,23.0,382.0,29.92,23.08,4.71248,4.4,8.05,8.17,9.0,5.0,6.0,39.0,,45.0,1.10309,1.0,,15.0
인천연안15_환경관리,2009-11-01,126.40333,37.27667,18.0,224.0,31.44,16.67,0.59708,37.2,7.73,8.0,24.0,7.0,20.0,147.0,,170.0,1.14912,16.0,,45.0
인천연안16_환경관리,2009-02-01,126.59722,37.32278,15.0,276.7,31.65,3.83,9.91404,39.0,10.96,8.21,70.0,5.9,2.0,38.1,,48.0,1.62203,4.0,,66.7862
인천연안16_환경관리,2009-05-01,126.59722,37.32278,11.5,355.0,31.48,12.29,2.7162,17.0,8.67,8.04,229.0,7.0,17.0,174.0,,217.0,1.24707,36.0,,66.6
인천연안16_환경관리,2009-08-01,126.59722,37.32278,21.0,503.0,29.28,22.9,1.18772,6.4,6.53,8.02,37.0,10.0,14.0,89.0,,101.0,0.924747,2.0,,27.0
인천연안16_환경관리,2009-11-01,126.59722,37.32278,15.0,421.0,30.97,15.87,0.68092,36.6,7.76,7.98,37.0,22.0,32.0,196.0,,241.0,1.34064,23.0,,73.0
인천연안17_환경관리,2009-02-01,126.56056,37.3,22.0,271.6,31.76,4.02,14.2485,29.8,10.74,8.19,145.0,6.1,8.0,76.9,,90.0,0.982547,7.0,,62.9762
인천연안17_환경관리,2009-05-01,126.56056,37.3,16.8,379.0,31.57,12.62,3.15668,22.0,8.72,8.05,185.0,6.0,14.0,163.0,,184.0,1.20727,15.0,,64.5
인천연안17_환경관리,2009-08-01,126.56056,37.3,19.0,428.0,29.21,23.1,1.85708,12.4,7.88,8.05,21.0,6.0,9.0,56.0,,64.0,1.20217,2.0,,26.0
인천연안17_환경관리,2009-11-01,126.56056,37.3,20.0,219.0,31.14,16.06,0.9228,84.0,7.83,7.98,35.0,20.0,24.0,179.0,,210.0,1.23424,11.0,,65.0
인천연안18_환경관리,2009-02-01,126.46444,37.31944,22.5,241.9,31.83,4.01,8.2404,51.6,9.67,8.1,233.0,4.5,14.0,105.5,,123.0,1.46216,13.0,,61.7436
인천연안18_환경관리,2009-05-01,126.46444,37.31944,17.0,390.0,31.67,11.15,2.4092,18.4,8.84,8.04,185.0,6.0,17.0,166.0,,185.0,1.14757,13.0,,66.9
인천연안18_환경관리,2009-08-01,126.46444,37.31944,23.0,416.0,29.82,22.89,1.51364,6.8,7.5,8.1,12.0,5.0,6.0,45.0,,51.0,0.548243,1.0,,20.0
인천연안18_환경관리,2009-11-01,126.46444,37.31944,16.0,236.0,31.29,16.42,0.42896,18.4,7.81,7.99,30.0,15.0,6.0,179.0,,211.0,1.21296,17.0,,52.0
인천연안2_환경관리,2009-02-01,126.58611,37.5375,18.0,477.4,31.3,3.77,9.09308,66.0,10.5,8.31,153.0,11.4,14.0,169.6,,269.0,2.25819,88.0,,76.8714
인천연안2_환경관리,2009-05-01,126.58611,37.5375,14.5,580.0,30.9,13.58,3.89564,53.8,9.68,7.98,198.0,12.0,21.0,264.0,,357.0,1.50245,81.0,,61.7
인천연안2_환경관리,2009-08-01,126.58611,37.5375,14.0,623.0,26.46,24.0,2.98256,31.4,6.92,7.97,99.0,20.0,33.0,425.0,,447.0,1.12291,2.0,,50.0
인천연안2_환경관리,2009-11-01,126.58611,37.5375,12.0,645.0,28.86,14.99,0.03032,121.6,7.82,7.84,62.0,59.0,42.0,528.0,,599.0,2.69547,12.0,,96.0
인천연안3_환경관리,2009-02-01,126.58472,37.50667,10.0,575.4,31.13,3.76,17.6746,53.8,10.86,8.34,134.0,12.8,11.0,176.2,,277.0,1.77858,88.0,,72.6132
인천연안3_환경관리,2009-05-01,126.58472,37.50667,8.0,624.0,30.81,13.63,2.62184,33.8,9.44,7.96,207.0,12.0,24.0,259.0,,371.0,1.42285,100.0,,67.8
인천연안3_환경관리,2009-08-01,126.58472,37.50667,7.0,526.0,27.16,23.74,0.67164,14.4,6.59,7.93,16.0,4.0,13.0,66.0,,72.0,0.904931,2.0,,40.0
인천연안3_환경관리,2009-11-01,126.58472,37.50667,7.0,687.0,29.58,16.28,0.05792,44.0,7.41,7.83,54.0,62.0,44.0,407.0,,586.0,1.48251,117.0,,78.0
인천연안4_환경관리,2009-02-01,126.57361,37.46528,11.5,356.8,31.47,3.81,19.4424,63.4,11.53,8.34,65.0,7.7,0.0,73.3,,81.0,2.03837,0.0,,60.623
인천연안4_환경관리,2009-05-01,126.57361,37.46528,7.5,540.0,31.12,12.99,3.66884,34.0,9.48,7.98,185.0,8.0,18.0,202.0,,278.0,1.18405,68.0,,70.4
인천연안4_환경관리,2009-08-01,126.57361,37.46528,10.0,486.0,28.19,23.51,3.37256,16.8,7.46,8.02,19.0,5.0,13.0,80.0,,86.0,1.32107,1.0,,43.0
인천연안4_환경관리,2009-11-01,126.57361,37.46528,7.0,453.0,30.21,15.21,0.3276,53.0,7.78,7.84,50.0,57.0,35.0,303.0,,370.0,1.26971,10.0,,69.0
인천연안5_환경관리,2009-02-01,126.56667,37.41667,19.5,293.9,31.81,4.21,8.15672,33.6,10.03,8.23,163.0,1.7,15.0,69.3,,80.0,1.73861,9.0,,64.8812
인천연안5_환경관리,2009-05-01,126.56667,37.41667,15.0,404.0,31.51,12.51,3.47372,20.0,10.77,8.03,135.0,5.0,14.0,139.0,,163.0,0.96515,19.0,,58.3
인천연안5_환경관리,2009-08-01,126.56667,37.41667,18.0,604.0,28.59,23.32,3.61688,14.0,7.84,8.02,10.0,3.0,10.0,46.0,,50.0,2.13352,1.0,,28.0
인천연안5_환경관리,2009-11-01,126.56667,37.41667,18.0,498.0,30.41,15.04,0.31112,193.2,7.9,7.92,49.0,45.0,26.0,301.0,,355.0,2.31243,9.0,,88.0
인천연안6_환경관리,2009-02-01,126.60139,37.375,19.5,277.2,31.55,4.05,24.8918,17.4,11.45,8.27,77.0,7.3,4.0,63.7,,84.0,2.9976,13.0,,57.9337
인천연안6_환경관리,2009-05-01,126.60139,37.375,8.0,479.0,31.35,12.88,2.36536,22.2,8.61,8.04,209.0,5.0,20.0,167.0,,219.0,1.22385,47.0,,60.4
인천연안6_환경관리,2009-08-01,126.60139,37.375,13.0,282.0,28.84,23.38,2.81356,11.6,7.23,8.11,17.0,6.0,8.0,53.0,,60.0,0.786035,1.0,,35.0
인천연안6_환경관리,2009-11-01,126.60139,37.375,15.0,426.0,30.48,15.37,0.43184,13.4,7.95,7.98,46.0,32.0,42.0,253.0,,339.0,1.43995,54.0,,74.0
인천연안7_환경관리,2009-02-01,126.66111,37.34167,12.0,526.0,30.7,4.19,46.3154,28.0,12.31,8.34,19.0,23.2,4.0,118.8,,282.0,2.81774,140.0,,72.6132
인천연안7_환경관리,2009-05-01,126.66111,37.34167,14.5,582.0,31.16,13.21,2.25328,8.0,8.32,8.01,268.0,11.0,29.0,213.0,,305.0,1.38305,81.0,,62.9
인천연안7_환경관리,2009-08-01,126.66111,37.34167,11.0,356.0,28.44,23.66,2.21756,12.4,6.78,8.06,21.0,8.0,13.0,80.0,,90.0,1.14272,2.0,,31.0
인천연안7_환경관리,2009-11-01,126.66111,37.34167,11.0,617.0,30.14,14.95,0.35748,29.2,7.87,7.97,59.0,39.0,57.0,323.0,,449.0,1.80171,87.0,,92.0
인천연안8_환경관리,2009-02-01,126.63194,37.32361,13.5,461.9,31.28,3.89,34.1444,29.2,11.54,8.31,7.0,13.8,0.0,37.2,,78.0,2.0,27.0,,64.9933
인천연안8_환경관리,2009-05-01,126.63194,37.32361,12.0,382.0,31.4,12.63,2.60908,18.4,8.54,8.02,240.0,7.0,21.0,170.0,,231.0,0.90545,54.0,,62.2
인천연안8_환경관리,2009-08-01,126.63194,37.32361,8.0,335.0,29.05,23.0,3.59052,12.8,6.13,7.98,41.0,12.0,17.0,121.0,,135.0,1.32107,2.0,,25.0
인천연안8_환경관리,2009-11-01,126.63194,37.32361,12.0,484.0,30.08,14.81,0.3548,33.2,7.85,7.97,61.0,40.0,72.0,339.0,,464.0,1.73787,85.0,,90.0
인천연안9_환경관리,2009-02-01,126.57222,37.33889,12.0,265.2,31.75,4.0,11.5142,21.2,11.16,8.18,145.0,5.5,8.0,69.5,,78.0,1.59872,3.0,,52.779
