station,date_time,longitude,latitude,bot.depth[m],depth(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,75,34.5199,13.7271,5.6325,,,,,
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,100,34.3973,12.1355,5.8037,,,,,
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,125,34.3636,11.661,5.7386,,,,,
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,150,34.2676,8.9782,5.325,,,,,
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,200,34.028,2.1178,5.544,,,,,
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,250,34.0201,1.2591,5.3605,,,,,
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,300,34.0318,1.0301,5.084,,,,,
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,400,34.0457,0.7735,4.7413,,,,,
102-08,2019-04-23 05:48:00,130.3067,36.0767,0,500,34.0528,0.6329,4.5184,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,0,34.0487,21.9292,4.8212,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,10,34.0492,21.9232,4.8221,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,20,34.2047,20.8841,4.9466,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,30,34.4646,19.5328,5.1391,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,50,34.5097,16.6455,5.2266,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,75,34.457,13.2543,4.8715,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,100,34.2977,8.7181,4.8597,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,125,34.1313,4.4332,5.0828,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,150,34.0444,1.8012,5.243,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,200,34.0195,1.0628,5.4101,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,250,34.0313,0.9533,5.0159,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,300,34.0376,0.8541,4.7739,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,400,34.0467,0.6814,4.56,,,,,
102-08,2019-07-02 04:56:00,130.3067,36.0767,0,500,34.051,0.5681,4.43,,,,,
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,0,32.5404,27.4992,4.5265,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,10,32.5193,27.0143,4.5461,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,20,32.6918,25.1738,4.8379,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,30,33.1744,22.0101,5.0098,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,50,33.9026,17.4759,4.2033,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,75,34.423,15.8579,4.3916,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,100,34.4509,14.0876,4.7214,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,125,34.3978,12.1611,5.3306,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,150,34.3005,10.0539,5.0911,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,200,34.0551,2.5715,5.4727,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,250,34.0149,1.2804,5.5858,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,300,34.026,1.0156,5.3124,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,400,34.0437,0.7472,4.6565,,,,,23.0
102-08,2019-08-12 16:25:00,130.3067,36.0767,0,500,34.0491,0.6237,4.5157,,,,,23.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,0,33.2725,22.4566,4.683,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,10,33.2612,22.4168,4.6894,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,20,33.2595,22.4328,4.6973,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,30,33.4444,22.703,4.6178,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,50,33.794,20.522,3.4142,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,75,34.1644,16.1874,3.6657,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,100,34.3796,14.1138,4.1967,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,125,34.3401,11.7163,5.0316,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,150,34.2238,8.6132,5.381,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,200,34.0417,2.3263,6.2118,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,250,34.0168,1.3957,6.0844,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,300,34.0176,1.1652,6.018,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,400,34.026,0.857,5.3218,,,,,9.0
102-08,2019-10-21 16:55:00,130.3067,36.0767,0,500,34.0339,0.7263,4.7729,,,,,9.0
102-09,2019-02-22 06:01:00,130.615,36.0767,0,0,34.3996,12.8717,5.7036,6.5815,0.362158,0.3959,4.31676,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,10,34.3993,12.8773,5.7005,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,20,34.3985,12.8751,5.6915,6.486,0.357156,0.386225,4.1973,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,30,34.3666,12.5633,5.7009,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,50,34.2929,11.7317,5.5239,9.00863,0.271554,0.53475,6.55702,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,75,34.2844,11.2735,5.6067,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,100,34.2417,9.9564,5.6042,10.0626,0.009152,0.677775,9.02881,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,125,34.1707,7.7854,5.6094,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,150,34.0966,5.2231,5.7347,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,200,34.0349,2.9066,5.7549,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,250,34.0151,1.7382,5.6887,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,300,34.0281,1.0942,5.2978,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,400,34.0495,0.7745,4.7189,,,,,
102-09,2019-02-22 06:01:00,130.615,36.0767,0,500,34.057,0.631,4.4773,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,0,34.5244,14.8134,6.0053,3.91124,0.010137,0.064814,0.059732,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,10,34.5434,13.8829,5.9709,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,20,34.5153,13.4391,5.9237,4.33105,0.185771,0.1935,1.01867,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,30,34.4577,12.6124,5.7609,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,50,34.3748,11.9446,5.8851,3.59672,0.72088,0.354786,4.38999,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,75,34.3599,11.6558,5.7578,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,100,34.3495,11.509,5.7024,3.24524,0.290588,0.283071,2.82141,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,125,34.3185,10.8741,5.5648,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,150,34.2223,8.7071,5.5266,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,200,34.0566,3.6978,5.7305,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,250,34.0185,1.5621,5.6552,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,300,34.0268,1.1467,5.2476,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,400,34.0442,0.8124,4.771,,,,,
102-09,2019-04-23 04:01:00,130.615,36.0767,0,500,34.0527,0.6639,4.5281,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,0,34.0766,21.775,4.7636,6.26583,0.017349,0.018744,0.089241,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,10,34.0726,21.7658,4.7868,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,20,34.1263,21.1181,4.9041,6.42588,0.014051,0.028056,0.086705,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,30,34.3954,19.4778,5.1357,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,50,34.4882,16.7371,4.7709,13.3546,0.920354,0.495569,5.45321,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,75,34.3688,13.5686,4.6738,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,100,34.1631,7.1769,5.2467,16.5412,0.024456,0.979582,13.1016,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,125,34.0373,3.3295,5.4846,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,150,34.0033,1.9906,5.495,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,200,34.015,1.2172,5.2749,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,250,34.0349,1.0171,4.7158,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,300,34.0396,0.8363,4.6353,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,400,34.0467,0.675,4.4734,,,,,
102-09,2019-07-02 03:12:00,130.615,36.0767,0,500,34.0516,0.5601,4.3559,,,,,
102-09,2019-08-12 14:36:00,130.615,36.0767,0,0,33.4148,27.9064,4.4101,2.13087,0.010304,0.003464,0.072956,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,10,33.8023,26.8447,4.5515,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,20,34.0724,22.8122,5.1058,2.54645,0.005486,0.013161,0.047402,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,30,33.9174,18.6266,5.4247,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,50,34.1895,16.1883,4.3118,9.28188,0.061332,0.420849,6.48493,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,75,34.4645,14.943,4.6089,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,100,34.3966,12.3156,5.0733,7.0187,0.01545,0.450614,6.57584,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,125,34.3279,10.762,5.3477,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,150,34.2341,8.4737,5.39,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,200,34.0679,3.1638,5.3923,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,250,34.0282,1.5313,5.2897,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,300,34.0309,1.037,5.1088,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,400,34.04,0.7903,4.7463,,,,,15.6
102-09,2019-08-12 14:36:00,130.615,36.0767,0,500,34.0485,0.6436,4.5285,,,,,15.6
102-09,2019-10-21 15:08:00,130.615,36.0767,0,0,32.8968,20.3776,4.9373,1.78931,0.018633,0.146017,0.008036,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,10,32.8782,20.4563,4.9014,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,20,32.8787,20.4028,4.8748,1.91288,0.0138,0.134287,0.023347,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,30,32.8897,20.2094,4.8576,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,50,33.8483,18.3469,4.1214,9.54877,0.079433,0.450758,6.63796,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,75,34.4002,14.9257,3.735,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,100,34.3823,12.6653,4.9266,6.44017,0.010067,0.467129,6.4189,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,125,34.3677,12.0593,5.4359,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,150,34.3463,11.7829,5.6708,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,200,34.2965,10.316,5.4979,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,250,34.0565,4.0016,6.347,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,300,34.0093,1.7278,6.5866,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,400,34.021,0.891,5.702,,,,,14.0
102-09,2019-10-21 15:08:00,130.615,36.0767,0,500,34.0322,0.7665,4.9167,,,,,14.0
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,0,34.5758,14.8712,5.5151,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,10,34.556,14.848,5.4962,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,20,34.5549,14.8463,5.5161,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,30,34.527,14.637,5.463,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,50,34.3603,12.3566,5.4993,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,75,34.3242,11.665,5.7516,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,100,34.291,10.8688,5.6743,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,125,34.1337,5.2358,5.4513,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,150,34.0499,3.3318,5.84,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,200,34.0162,1.8628,5.8345,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,250,34.0179,1.407,5.719,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,300,34.0276,1.1163,5.3037,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,400,34.0465,0.8116,4.7807,,,,,
102-10,2019-02-22 04:10:00,130.9183,36.0767,0,500,34.0558,0.6584,4.5118,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,0,34.616,14.8114,5.8146,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,10,34.6125,14.8116,5.7764,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,20,34.6117,14.6605,5.8231,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,30,34.6094,14.3991,5.7788,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,50,34.5564,13.7187,5.6485,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,75,34.3931,11.4645,5.7139,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,100,34.256,8.7644,5.5934,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,125,34.1404,6.2053,5.8454,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,150,34.0614,3.7119,5.6101,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,200,34.014,1.7494,5.7587,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,250,34.0242,1.2364,5.4141,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,300,34.0333,1.0066,5.1457,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,400,34.0485,0.7424,4.6631,,,,,
102-10,2019-04-23 02:15:00,130.9183,36.0767,0,500,34.0543,0.6315,4.496,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,0,33.9242,21.9427,4.8548,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,10,33.935,21.8742,4.838,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,20,34.1018,20.9595,5.0067,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,30,34.2999,18.8585,5.1825,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,50,34.4339,17.0989,4.473,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,75,34.4589,16.2389,4.1789,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,100,34.4791,14.5243,4.323,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,125,34.2809,7.9935,4.6901,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,150,34.0791,3.3307,5.3941,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,200,34.0368,1.8603,5.3159,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,250,34.0282,1.0462,5.1314,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,300,34.0353,0.8942,4.8748,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,400,34.0449,0.7157,4.5753,,,,,
102-10,2019-07-02 01:27:00,130.9183,36.0767,0,500,34.0497,0.5982,4.451,,,,,
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,0,33.2079,27.5603,4.5705,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,10,33.371,27.2332,4.5936,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,20,34.1682,25.1749,4.8447,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,30,34.2201,21.6758,5.2954,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,50,34.4092,16.5594,5.3123,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,75,34.4438,13.8705,4.4633,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,100,34.3938,12.2695,5.3778,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,125,34.3632,11.5937,5.4325,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,150,34.2783,9.3697,5.3808,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,200,34.0863,4.5743,5.6381,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,250,34.0485,1.8037,5.0655,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,300,34.0318,1.2087,5.069,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,400,34.0393,0.8143,4.7836,,,,,18.0
102-10,2019-08-12 12:55:00,130.9183,36.0767,0,500,34.0463,0.6791,4.5742,,,,,18.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,0,32.98,21.2407,4.8675,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,10,32.9768,21.2244,4.786,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,20,32.97,21.059,4.8126,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,30,32.9971,20.4888,4.7361,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,50,34.0328,17.5582,3.9548,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,75,34.3514,15.2127,3.8404,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,100,34.4154,13.3765,5.0605,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,125,34.3762,12.2363,5.4545,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,150,34.3524,11.8909,5.6491,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,200,34.3439,11.5949,5.5949,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,250,34.1606,6.6804,5.7533,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,300,34.0361,3.0492,6.2923,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,400,34.0227,1.0479,5.5472,,,,,11.0
102-10,2019-10-21 13:24:00,130.9183,36.0767,0,500,34.0318,0.7781,4.8389,,,,,11.0
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,0,34.0108,13.6957,8.3981,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,10,34.0067,13.6821,8.4007,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,20,33.9874,13.5709,8.421,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,30,33.9616,13.3942,8.453,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,50,33.973,13.3367,8.4626,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,75,33.9774,12.5202,8.6065,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,100,33.9251,10.8108,8.9285,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,125,34.1948,9.9428,9.0788,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,150,34.162,5.9419,9.9557,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,200,34.0443,1.891,11.0146,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,250,34.04,1.1394,11.2293,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,300,34.0492,0.8617,11.312,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,400,34.0584,0.7162,11.3544,,,,,
102-10,2019-12-21 03:25:00,130.9183,36.0767,0,500,34.0642,0.5979,11.3893,,,,,
103-00,2019-02-21 10:07:00,129.4833,36.505,0,0,34.3844,12.5793,5.9997,,,,,7.0
103-00,2019-02-21 10:07:00,129.4833,36.505,0,10,34.3839,12.5718,5.9795,,,,,7.0
103-00,2019-02-21 10:07:00,129.4833,36.505,0,20,34.3817,12.5108,5.9407,,,,,7.0
103-00,2019-02-21 10:07:00,129.4833,36.505,0,30,34.3574,12.1106,5.8735,,,,,7.0
103-00,2019-02-21 10:07:00,129.4833,36.505,0,50,34.1709,5.9157,4.9641,,,,,7.0
103-00,2019-02-21 10:07:00,129.4833,36.505,0,75,34.0516,2.3689,5.1785,,,,,7.0
103-00,2019-04-22 08:52:00,129.4833,36.505,0,0,34.2428,13.5997,7.6425,,,,,7.0
103-00,2019-04-22 08:52:00,129.4833,36.505,0,10,34.2891,12.8397,6.9057,,,,,7.0
103-00,2019-04-22 08:52:00,129.4833,36.505,0,20,34.2264,6.5513,5.1057,,,,,7.0
103-00,2019-04-22 08:52:00,129.4833,36.505,0,30,34.1565,4.819,5.114,,,,,7.0
103-00,2019-04-22 08:52:00,129.4833,36.505,0,50,34.0561,1.9865,5.0242,,,,,7.0
103-00,2019-04-22 08:52:00,129.4833,36.505,0,75,34.0416,1.4101,4.8127,,,,,7.0
103-00,2019-07-01 10:53:00,129.4833,36.505,0,0,33.2287,20.4894,5.3364,,,,,10.0
103-00,2019-07-01 10:53:00,129.4833,36.505,0,10,33.9649,17.6993,5.2204,,,,,10.0
103-00,2019-07-01 10:53:00,129.4833,36.505,0,20,34.1669,15.9107,4.0545,,,,,10.0
103-00,2019-07-01 10:53:00,129.4833,36.505,0,30,34.361,14.6035,3.8378,,,,,10.0
103-00,2019-07-01 10:53:00,129.4833,36.505,0,50,34.2455,7.3546,4.3659,,,,,10.0
103-00,2019-07-01 10:53:00,129.4833,36.505,0,75,34.0724,3.0106,5.1384,,,,,10.0
103-00,2019-08-11 11:50:00,129.4833,36.505,0,0,33.4426,22.7106,5.5737,,,,,10.0
103-00,2019-08-11 11:50:00,129.4833,36.505,0,10,33.901,17.3365,5.947,,,,,10.0
103-00,2019-08-11 11:50:00,129.4833,36.505,0,20,34.2283,14.5205,4.118,,,,,10.0
103-00,2019-08-11 11:50:00,129.4833,36.505,0,30,34.2612,13.0272,3.836,,,,,10.0
103-00,2019-08-11 11:50:00,129.4833,36.505,0,50,34.2959,10.437,4.1761,,,,,10.0
103-00,2019-08-11 11:50:00,129.4833,36.505,0,75,34.1436,5.3246,4.8019,,,,,10.0
103-00,2019-10-20 19:11:00,129.4833,36.505,0,0,32.6849,21.6142,4.9051,,,,,
103-00,2019-10-20 19:11:00,129.4833,36.505,0,10,32.7402,21.6008,4.8153,,,,,
103-00,2019-10-20 19:11:00,129.4833,36.505,0,20,32.9222,21.7403,4.5521,,,,,
103-00,2019-10-20 19:11:00,129.4833,36.505,0,30,33.5705,22.3489,4.3992,,,,,
103-00,2019-10-20 19:11:00,129.4833,36.505,0,50,34.3446,11.3349,3.5166,,,,,
103-00,2019-10-20 19:11:00,129.4833,36.505,0,75,34.176,6.1059,4.7619,,,,,
103-00,2019-12-20 11:48:00,129.4833,36.505,0,0,34.3638,15.4675,8.084,,,,,15.0
103-00,2019-12-20 11:48:00,129.4833,36.505,0,10,34.3608,15.4388,8.0886,,,,,15.0
103-00,2019-12-20 11:48:00,129.4833,36.505,0,20,34.3655,15.3089,8.1096,,,,,15.0
103-00,2019-12-20 11:48:00,129.4833,36.505,0,30,34.3714,15.3077,8.1095,,,,,15.0
103-00,2019-12-20 11:48:00,129.4833,36.505,0,50,34.3546,13.7772,8.3661,,,,,15.0
103-00,2019-12-20 11:48:00,129.4833,36.505,0,75,34.2127,5.5132,10.0517,,,,,15.0
103-04,2019-02-21 10:26:00,129.5017,36.505,0,0,34.3845,12.7347,5.9714,,,,,8.7
103-04,2019-02-21 10:26:00,129.5017,36.505,0,10,34.3834,12.7186,5.9095,,,,,8.7
103-04,2019-02-21 10:26:00,129.5017,36.505,0,20,34.3832,12.715,5.8768,,,,,8.7
103-04,2019-02-21 10:26:00,129.5017,36.505,0,30,34.3654,12.3759,5.8124,,,,,8.7
103-04,2019-02-21 10:26:00,129.5017,36.505,0,50,34.1964,7.453,5.0141,,,,,8.7
103-04,2019-02-21 10:26:00,129.5017,36.505,0,75,34.0593,3.2626,5.4944,,,,,8.7
103-04,2019-04-22 09:07:00,129.5017,36.505,0,0,34.2388,13.6692,7.5001,,,,,7.0
103-04,2019-04-22 09:07:00,129.5017,36.505,0,10,34.2549,13.0424,7.1612,,,,,7.0
103-04,2019-04-22 09:07:00,129.5017,36.505,0,20,34.1974,6.7078,5.1042,,,,,7.0
103-04,2019-04-22 09:07:00,129.5017,36.505,0,30,34.1348,4.5756,5.1112,,,,,7.0
103-04,2019-04-22 09:07:00,129.5017,36.505,0,50,34.056,1.9493,5.094,,,,,7.0
103-04,2019-04-22 09:07:00,129.5017,36.505,0,75,34.0389,1.3944,5.0821,,,,,7.0
103-04,2019-04-22 09:07:00,129.5017,36.505,0,100,34.0392,1.0486,4.659,,,,,7.0
103-04,2019-07-01 11:11:00,129.5017,36.505,0,0,33.5243,19.9089,5.3589,,,,,10.0
103-04,2019-07-01 11:11:00,129.5017,36.505,0,10,34.0027,17.4156,5.1474,,,,,10.0
103-04,2019-07-01 11:11:00,129.5017,36.505,0,20,34.2921,15.232,3.9384,,,,,10.0
103-04,2019-07-01 11:11:00,129.5017,36.505,0,30,34.4074,15.0368,3.6683,,,,,10.0
103-04,2019-07-01 11:11:00,129.5017,36.505,0,50,34.3198,10.1116,4.2279,,,,,10.0
103-04,2019-07-01 11:11:00,129.5017,36.505,0,75,34.0981,3.6546,5.0757,,,,,10.0
103-04,2019-07-01 11:11:00,129.5017,36.505,0,100,34.0406,2.0848,4.6416,,,,,10.0
103-04,2019-08-11 12:08:00,129.5017,36.505,0,0,33.5383,22.4051,5.3527,,,,,9.0
