station,date_time,longitude,latitude,depth(m),depth(text),전체수심(m),염분[psu],수온[℃],용존산소[ml/L],규산염[μM],아질산성질소[μM],인산염인[μM],질산성질소[μM],투명도[m]
204-01,2020-06-12 20:35:00,127.7317,34.3467,20,,35.0,33.5172,16.9333,,,,,,
204-01,2020-06-12 20:35:00,127.7317,34.3467,30,,35.0,33.5883,16.2727,,,,,,
204-01,2020-08-19 13:00:00,127.7317,34.3467,0,,35.0,32.1395,23.4853,,,,,,6.0
204-01,2020-08-19 13:00:00,127.7317,34.3467,10,,35.0,33.1917,18.7395,,,,,,6.0
204-01,2020-08-19 13:00:00,127.7317,34.3467,20,,35.0,33.503,17.4761,,,,,,6.0
204-01,2020-08-19 13:00:00,127.7317,34.3467,30,,35.0,33.6927,16.6558,,,,,,6.0
204-01,2020-10-21 21:30:00,127.7317,34.3467,0,,35.0,31.8657,20.3945,,,,,,
204-01,2020-10-21 21:30:00,127.7317,34.3467,10,,35.0,31.8632,20.3922,,,,,,
204-01,2020-10-21 21:30:00,127.7317,34.3467,20,,35.0,31.9071,20.457,,,,,,
204-01,2020-10-21 21:30:00,127.7317,34.3467,30,,35.0,32.139,20.5849,,,,,,
204-01,2020-12-13 00:22:00,127.7317,34.3467,0,,35.0,33.2646,12.8665,,,,,,
204-01,2020-12-13 00:22:00,127.7317,34.3467,10,,35.0,33.2647,12.8707,,,,,,
204-01,2020-12-13 00:22:00,127.7317,34.3467,20,,35.0,33.2657,12.8724,,,,,,
204-01,2020-12-13 00:22:00,127.7317,34.3467,30,,35.0,33.2656,12.8735,,,,,,
204-02,2020-02-24 10:40:00,127.59,34.2283,0,,28.0,33.5458,9.5475,6.5143,14.245,0.272,0.511,6.565,3.0
204-02,2020-02-24 10:40:00,127.59,34.2283,10,,28.0,33.5923,9.6741,6.2571,,,,,3.0
204-02,2020-02-24 10:40:00,127.59,34.2283,20,,28.0,33.6478,9.9451,6.2571,14.188,0.337,0.662,7.114,3.0
204-02,2020-02-24 10:40:00,127.59,34.2283,30,,28.0,33.6995,10.1875,6.2,14.161,0.263,0.528,7.083,3.0
204-02,2020-04-28 09:50:00,127.59,34.2283,0,,28.0,34.0545,13.5234,6.0,8.497,0.337,0.367,4.094,4.0
204-02,2020-04-28 09:50:00,127.59,34.2283,10,,28.0,34.0561,13.3488,6.1143,,,,,4.0
204-02,2020-04-28 09:50:00,127.59,34.2283,20,,28.0,34.0552,13.335,6.1714,8.451,0.333,0.373,4.118,4.0
204-02,2020-04-28 09:50:00,127.59,34.2283,30,,28.0,34.0547,13.3347,6.0571,8.604,0.378,0.445,4.128,4.0
204-02,2020-06-12 22:50:00,127.59,34.2283,0,,28.0,33.3113,20.8396,5.8571,6.474,0.06,0.1,0.593,
204-02,2020-06-12 22:50:00,127.59,34.2283,10,,28.0,33.456,17.7439,5.8286,,,,,
204-02,2020-06-12 22:50:00,127.59,34.2283,20,,28.0,33.483,17.061,5.5429,9.115,0.526,0.326,3.754,
204-02,2020-06-12 22:50:00,127.59,34.2283,30,,28.0,33.4616,15.2047,5.4,10.365,0.602,0.386,4.526,
204-02,2020-08-19 10:45:00,127.59,34.2283,0,,28.0,32.5001,23.0877,5.8571,10.082,0.036,0.11,0.452,6.0
204-02,2020-08-19 10:45:00,127.59,34.2283,10,,28.0,32.6892,21.8885,5.8571,,,,,6.0
204-02,2020-08-19 10:45:00,127.59,34.2283,20,,28.0,33.1155,19.232,3.8857,16.014,0.418,0.652,9.266,6.0
204-02,2020-08-19 10:45:00,127.59,34.2283,30,,28.0,33.9376,16.125,3.7143,18.54,0.439,0.794,12.167,6.0
204-02,2020-10-21 23:45:00,127.59,34.2283,0,,28.0,31.8659,20.4465,5.0857,6.909,0.559,0.183,1.166,
204-02,2020-10-21 23:45:00,127.59,34.2283,10,,28.0,31.8747,20.4544,5.0571,,,,,
204-02,2020-10-21 23:45:00,127.59,34.2283,20,,28.0,31.9322,20.4461,4.9429,7.535,0.692,0.195,1.62,
204-02,2020-10-21 23:45:00,127.59,34.2283,30,,28.0,31.9363,20.4522,4.9429,7.593,0.697,0.201,1.7,
204-02,2020-12-13 02:37:00,127.59,34.2283,0,,28.0,33.3128,12.716,5.8,15.992,0.564,0.77,9.903,
204-02,2020-12-13 02:37:00,127.59,34.2283,10,,28.0,33.3114,12.7291,5.5714,,,,,
204-02,2020-12-13 02:37:00,127.59,34.2283,20,,28.0,33.3094,12.6815,5.6,15.809,0.636,0.755,9.608,
204-02,2020-12-13 02:37:00,127.59,34.2283,30,,28.0,33.3037,12.6313,5.6571,15.872,0.605,0.747,9.53,
204-03,2020-02-24 09:35:00,127.4467,34.1117,0,,45.0,34.5544,15.4232,,,,,,5.0
204-03,2020-02-24 09:35:00,127.4467,34.1117,10,,45.0,34.5544,15.4138,,,,,,5.0
204-03,2020-02-24 09:35:00,127.4467,34.1117,20,,45.0,34.5456,15.3571,,,,,,5.0
204-03,2020-02-24 09:35:00,127.4467,34.1117,30,,45.0,34.3847,14.2315,,,,,,5.0
204-03,2020-02-24 09:35:00,127.4467,34.1117,50,,45.0,34.2044,12.7688,,,,,,5.0
204-03,2020-04-28 08:50:00,127.4467,34.1117,0,,45.0,34.0659,13.4799,,,,,,6.0
204-03,2020-04-28 08:50:00,127.4467,34.1117,10,,45.0,34.0655,13.4773,,,,,,6.0
204-03,2020-04-28 08:50:00,127.4467,34.1117,20,,45.0,34.0656,13.4613,,,,,,6.0
204-03,2020-04-28 08:50:00,127.4467,34.1117,30,,45.0,34.0683,13.4714,,,,,,6.0
204-03,2020-06-12 23:52:00,127.4467,34.1117,0,,45.0,33.2143,18.3418,,,,,,
204-03,2020-06-12 23:52:00,127.4467,34.1117,10,,45.0,33.3109,16.1827,,,,,,
204-03,2020-06-12 23:52:00,127.4467,34.1117,20,,45.0,33.4488,14.7546,,,,,,
204-03,2020-06-12 23:52:00,127.4467,34.1117,30,,45.0,33.5139,14.6342,,,,,,
204-03,2020-08-19 09:45:00,127.4467,34.1117,0,,45.0,32.1786,23.5751,,,,,,6.0
204-03,2020-08-19 09:45:00,127.4467,34.1117,10,,45.0,32.3885,22.324,,,,,,6.0
204-03,2020-08-19 09:45:00,127.4467,34.1117,20,,45.0,32.9187,19.2553,,,,,,6.0
204-03,2020-08-19 09:45:00,127.4467,34.1117,30,,45.0,33.716,16.5995,,,,,,6.0
204-03,2020-10-22 01:00:00,127.4467,34.1117,0,,45.0,31.8754,20.1632,,,,,,
204-03,2020-10-22 01:00:00,127.4467,34.1117,10,,45.0,31.8896,20.154,,,,,,
204-03,2020-10-22 01:00:00,127.4467,34.1117,20,,45.0,31.9919,19.9466,,,,,,
204-03,2020-10-22 01:00:00,127.4467,34.1117,30,,45.0,32.4218,18.8306,,,,,,
204-03,2020-12-13 03:38:00,127.4467,34.1117,0,,45.0,33.5482,14.1907,,,,,,
204-03,2020-12-13 03:38:00,127.4467,34.1117,10,,45.0,33.5922,14.3596,,,,,,
204-03,2020-12-13 03:38:00,127.4467,34.1117,20,,45.0,33.8553,15.1637,,,,,,
204-03,2020-12-13 03:38:00,127.4467,34.1117,30,,45.0,33.8983,15.2575,,,,,,
204-04,2020-02-24 07:30:00,127.2533,33.9017,0,,75.0,34.597,15.9352,5.9143,3.616,0.249,0.135,1.918,9.0
204-04,2020-02-24 07:30:00,127.2533,33.9017,10,,75.0,34.5979,15.9375,6.3143,,,,,9.0
204-04,2020-02-24 07:30:00,127.2533,33.9017,20,,75.0,34.5981,15.9352,6.0,3.644,0.249,0.138,2.004,9.0
204-04,2020-02-24 07:30:00,127.2533,33.9017,30,,75.0,34.5978,15.9313,6.0,,,,,9.0
204-04,2020-02-24 07:30:00,127.2533,33.9017,50,,75.0,34.5732,15.7117,5.7143,7.08,0.353,0.29,4.287,9.0
204-04,2020-02-24 07:30:00,127.2533,33.9017,75,,75.0,34.5223,15.1695,6.0,9.338,0.283,0.389,5.682,9.0
204-04,2020-04-27 11:57:00,127.2533,33.9017,0,,75.0,34.3242,15.292,5.8286,7.496,0.442,0.258,3.07,8.0
204-04,2020-04-27 11:57:00,127.2533,33.9017,10,,75.0,34.3213,15.2443,5.7143,,,,,8.0
204-04,2020-04-27 11:57:00,127.2533,33.9017,20,,75.0,34.3202,15.0669,5.6857,8.204,0.451,0.283,3.329,8.0
204-04,2020-04-27 11:57:00,127.2533,33.9017,30,,75.0,34.3205,15.0615,5.9714,,,,,8.0
204-04,2020-04-27 11:57:00,127.2533,33.9017,50,,75.0,34.3201,15.0522,5.2857,9.824,0.415,0.341,4.419,8.0
204-04,2020-04-27 11:57:00,127.2533,33.9017,75,,75.0,34.4114,14.8556,5.1714,15.127,0.272,0.574,7.643,8.0
204-04,2020-06-15 13:12:00,127.2533,33.9017,0,,75.0,32.2806,18.5009,6.0,7.792,0.097,0.081,0.735,11.0
204-04,2020-06-15 13:12:00,127.2533,33.9017,10,,75.0,32.4305,17.4331,5.8571,,,,,11.0
204-04,2020-06-15 13:12:00,127.2533,33.9017,20,,75.0,32.7079,16.3699,6.0286,7.742,0.101,0.101,0.923,11.0
204-04,2020-06-15 13:12:00,127.2533,33.9017,30,,75.0,33.2113,16.0478,5.7429,,,,,11.0
204-04,2020-06-15 13:12:00,127.2533,33.9017,50,,75.0,33.5135,13.8231,4.6857,12.359,0.09,0.526,7.308,11.0
204-04,2020-06-15 13:12:00,127.2533,33.9017,75,,75.0,34.414,14.891,4.1143,20.528,0.132,0.831,12.917,11.0
204-04,2020-08-18 09:15:00,127.2533,33.9017,0,,75.0,31.3853,27.1862,4.9143,6.92,0.031,0.037,0.232,11.0
204-04,2020-08-18 09:15:00,127.2533,33.9017,10,,75.0,31.368,27.0928,5.1429,,,,,11.0
204-04,2020-08-18 09:15:00,127.2533,33.9017,20,,75.0,32.1205,22.4833,5.4286,8.68,0.028,0.033,0.201,11.0
204-04,2020-08-18 09:15:00,127.2533,33.9017,30,,75.0,32.958,18.8764,5.1429,,,,,11.0
204-04,2020-08-18 09:15:00,127.2533,33.9017,50,,75.0,34.1308,16.2872,3.7143,14.8,0.237,0.702,10.928,11.0
204-04,2020-08-18 09:15:00,127.2533,33.9017,75,,75.0,34.4617,15.5422,3.8571,19.455,0.143,0.933,13.632,11.0
204-04,2020-10-28 08:20:00,127.2533,33.9017,0,,75.0,32.3639,20.0442,5.2857,3.864,0.139,0.006,0.793,7.0
204-04,2020-10-28 08:20:00,127.2533,33.9017,10,,75.0,32.3687,20.0656,5.5143,,,,,7.0
204-04,2020-10-28 08:20:00,127.2533,33.9017,20,,75.0,32.8298,20.7584,5.3143,4.291,0.232,0.016,0.694,7.0
204-04,2020-10-28 08:20:00,127.2533,33.9017,30,,75.0,33.3216,21.1713,4.8857,,,,,7.0
204-04,2020-10-28 08:20:00,127.2533,33.9017,50,,75.0,33.8103,20.566,3.7429,10.084,0.287,0.443,6.505,7.0
204-04,2020-10-28 08:20:00,127.2533,33.9017,75,,75.0,34.5155,16.0824,3.4,19.329,0.078,0.896,12.659,7.0
204-04,2020-12-13 05:15:00,127.2533,33.9017,0,,75.0,33.1839,14.0854,4.6571,16.135,0.108,0.777,10.558,
204-04,2020-12-13 05:15:00,127.2533,33.9017,10,,75.0,33.183,14.0867,4.7143,,,,,
204-04,2020-12-13 05:15:00,127.2533,33.9017,20,,75.0,33.1927,14.1075,4.8571,16.24,0.14,0.778,10.638,
204-04,2020-12-13 05:15:00,127.2533,33.9017,30,,75.0,33.2105,14.1355,4.5143,,,,,
204-04,2020-12-13 05:15:00,127.2533,33.9017,50,,75.0,33.3583,14.2837,3.3714,17.586,0.097,0.815,11.499,
204-04,2020-12-13 05:15:00,127.2533,33.9017,75,,75.0,34.3884,16.0525,4.7714,21.631,0.075,0.912,13.038,
204-05,2020-02-24 06:20:00,127.1533,33.7583,0,,90.0,34.5653,16.3624,,,,,,
204-05,2020-02-24 06:20:00,127.1533,33.7583,10,,90.0,34.5659,16.3754,,,,,,
204-05,2020-02-24 06:20:00,127.1533,33.7583,20,,90.0,34.5658,16.3575,,,,,,
204-05,2020-02-24 06:20:00,127.1533,33.7583,30,,90.0,34.5652,16.3744,,,,,,
204-05,2020-02-24 06:20:00,127.1533,33.7583,50,,90.0,34.5652,16.3844,,,,,,
204-05,2020-02-24 06:20:00,127.1533,33.7583,75,,90.0,34.5647,16.4005,,,,,,
204-05,2020-04-27 11:00:00,127.1533,33.7583,0,,90.0,34.4731,16.3587,,,,,,10.0
204-05,2020-04-27 11:00:00,127.1533,33.7583,10,,90.0,34.4693,16.2984,,,,,,10.0
204-05,2020-04-27 11:00:00,127.1533,33.7583,20,,90.0,34.4689,16.248,,,,,,10.0
204-05,2020-04-27 11:00:00,127.1533,33.7583,30,,90.0,34.4551,16.1371,,,,,,10.0
204-05,2020-04-27 11:00:00,127.1533,33.7583,50,,90.0,34.4476,15.8519,,,,,,10.0
204-05,2020-04-27 11:00:00,127.1533,33.7583,75,,90.0,34.5064,15.3194,,,,,,10.0
204-05,2020-06-15 15:19:00,127.1533,33.7583,0,,90.0,32.0376,19.2739,,,,,,12.0
204-05,2020-06-15 15:19:00,127.1533,33.7583,10,,90.0,32.4363,17.5412,,,,,,12.0
204-05,2020-06-15 15:19:00,127.1533,33.7583,20,,90.0,33.5467,17.0054,,,,,,12.0
204-05,2020-06-15 15:19:00,127.1533,33.7583,30,,90.0,33.6596,16.4097,,,,,,12.0
204-05,2020-06-15 15:19:00,127.1533,33.7583,50,,90.0,33.9747,15.8748,,,,,,12.0
204-05,2020-06-15 15:19:00,127.1533,33.7583,75,,90.0,34.4034,15.8371,,,,,,12.0
204-05,2020-08-18 08:10:00,127.1533,33.7583,0,,90.0,31.398,28.4397,,,,,,15.0
204-05,2020-08-18 08:10:00,127.1533,33.7583,10,,90.0,31.9265,26.6042,,,,,,15.0
204-05,2020-08-18 08:10:00,127.1533,33.7583,20,,90.0,32.8934,22.5173,,,,,,15.0
204-05,2020-08-18 08:10:00,127.1533,33.7583,30,,90.0,33.5026,20.3699,,,,,,15.0
204-05,2020-08-18 08:10:00,127.1533,33.7583,50,,90.0,33.9132,17.7806,,,,,,15.0
204-05,2020-08-18 08:10:00,127.1533,33.7583,75,,90.0,34.1651,16.8265,,,,,,15.0
204-05,2020-10-28 07:10:00,127.1533,33.7583,0,,90.0,32.4241,20.0318,,,,,,7.0
204-05,2020-10-28 07:10:00,127.1533,33.7583,10,,90.0,32.4783,20.1279,,,,,,7.0
204-05,2020-10-28 07:10:00,127.1533,33.7583,20,,90.0,33.2416,21.2404,,,,,,7.0
204-05,2020-10-28 07:10:00,127.1533,33.7583,30,,90.0,33.6026,21.5308,,,,,,7.0
204-05,2020-10-28 07:10:00,127.1533,33.7583,50,,90.0,33.6295,21.2247,,,,,,7.0
204-05,2020-10-28 07:10:00,127.1533,33.7583,75,,90.0,34.0761,18.4753,,,,,,7.0
204-05,2020-12-13 06:15:00,127.1533,33.7583,0,,90.0,33.0383,15.231,,,,,,
204-05,2020-12-13 06:15:00,127.1533,33.7583,10,,90.0,33.0393,15.2498,,,,,,
204-05,2020-12-13 06:15:00,127.1533,33.7583,20,,90.0,33.083,15.151,,,,,,
204-05,2020-12-13 06:15:00,127.1533,33.7583,30,,90.0,33.8117,17.3265,,,,,,
204-05,2020-12-13 06:15:00,127.1533,33.7583,50,,90.0,34.0376,17.6876,,,,,,
204-05,2020-12-13 06:15:00,127.1533,33.7583,75,,90.0,34.3766,17.3571,,,,,,
204-06,2020-02-24 05:10:00,127.0533,33.5967,0,,125.0,34.5676,16.3792,5.5143,5.688,0.46,0.24,3.383,
204-06,2020-02-24 05:10:00,127.0533,33.5967,10,,125.0,34.5686,16.3729,5.6571,,,,,
204-06,2020-02-24 05:10:00,127.0533,33.5967,20,,125.0,34.5682,16.3945,5.6286,5.693,0.454,0.234,3.431,
204-06,2020-02-24 05:10:00,127.0533,33.5967,30,,125.0,34.5683,16.396,5.5714,,,,,
204-06,2020-02-24 05:10:00,127.0533,33.5967,50,,125.0,34.5664,16.3861,5.6,5.837,0.454,0.233,3.54,
204-06,2020-02-24 05:10:00,127.0533,33.5967,75,,125.0,34.5637,16.3662,5.3714,,,,,
204-06,2020-02-24 05:10:00,127.0533,33.5967,100,,125.0,34.5659,16.3429,5.6286,,,,,
204-06,2020-02-24 05:10:00,127.0533,33.5967,125,,125.0,34.5752,16.18,5.6286,6.076,0.396,0.246,3.719,
204-06,2020-04-27 09:55:00,127.0533,33.5967,0,,125.0,34.4913,16.4967,5.8571,6.624,0.102,0.144,2.006,13.0
204-06,2020-04-27 09:55:00,127.0533,33.5967,10,,125.0,34.479,16.3071,5.8286,,,,,13.0
204-06,2020-04-27 09:55:00,127.0533,33.5967,20,,125.0,34.4537,15.7548,5.1143,10.677,0.379,0.377,4.894,13.0
204-06,2020-04-27 09:55:00,127.0533,33.5967,30,,125.0,34.4562,15.6565,4.8,,,,,13.0
204-06,2020-04-27 09:55:00,127.0533,33.5967,50,,125.0,34.4852,15.6333,4.5143,15.862,0.183,0.555,8.008,13.0
204-06,2020-04-27 09:55:00,127.0533,33.5967,75,,125.0,34.5007,15.6264,4.5143,,,,,13.0
204-06,2020-04-27 09:55:00,127.0533,33.5967,100,,125.0,34.5146,15.495,4.0857,,,,,13.0
204-06,2020-04-27 09:55:00,127.0533,33.5967,125,,125.0,34.5149,15.1323,4.4286,20.352,0.111,0.758,10.687,13.0
204-06,2020-06-15 16:40:00,127.0533,33.5967,0,,125.0,31.5643,20.4939,5.6857,8.823,0.03,0.034,0.572,11.0
204-06,2020-06-15 16:40:00,127.0533,33.5967,10,,125.0,31.9972,19.243,5.7429,,,,,11.0
204-06,2020-06-15 16:40:00,127.0533,33.5967,20,,125.0,33.1737,17.9371,5.8571,8.15,0.074,0.089,0.917,11.0
204-06,2020-06-15 16:40:00,127.0533,33.5967,30,,125.0,33.7158,17.4579,5.1429,,,,,11.0
204-06,2020-06-15 16:40:00,127.0533,33.5967,50,,125.0,33.9681,16.9494,4.8,8.638,0.109,0.246,3.513,11.0
204-06,2020-06-15 16:40:00,127.0533,33.5967,75,,125.0,34.1666,15.5116,4.0,,,,,11.0
204-06,2020-06-15 16:40:00,127.0533,33.5967,100,,125.0,34.3471,15.7488,3.7143,,,,,11.0
204-06,2020-06-15 16:40:00,127.0533,33.5967,125,,125.0,34.4808,14.3618,3.5714,24.442,0.087,0.962,14.585,11.0
204-06,2020-08-18 06:50:00,127.0533,33.5967,0,,125.0,31.5667,28.399,4.7429,7.812,0.021,0.072,0.209,14.0
204-06,2020-08-18 06:50:00,127.0533,33.5967,10,,125.0,31.5668,28.402,4.7429,,,,,14.0
204-06,2020-08-18 06:50:00,127.0533,33.5967,20,,125.0,31.888,26.6814,4.8857,7.661,0.024,0.036,0.165,14.0
204-06,2020-08-18 06:50:00,127.0533,33.5967,30,,125.0,33.3485,23.2682,5.1429,,,,,14.0
204-06,2020-08-18 06:50:00,127.0533,33.5967,50,,125.0,33.902,18.3049,4.2286,10.276,0.214,0.369,6.117,14.0
204-06,2020-08-18 06:50:00,127.0533,33.5967,75,,125.0,34.2035,16.6029,4.0857,,,,,14.0
204-06,2020-08-18 06:50:00,127.0533,33.5967,100,,125.0,34.5445,15.7882,3.7143,,,,,14.0
204-06,2020-08-18 06:50:00,127.0533,33.5967,125,,125.0,34.5267,14.7921,3.6,22.316,0.067,1.047,15.463,14.0
204-06,2020-10-28 05:55:00,127.0533,33.5967,0,,125.0,33.8754,21.8647,5.1714,3.908,0.372,0.089,1.399,
204-06,2020-10-28 05:55:00,127.0533,33.5967,10,,125.0,33.8907,21.909,5.3143,,,,,
204-06,2020-10-28 05:55:00,127.0533,33.5967,20,,125.0,33.9393,21.9929,5.2857,3.921,0.284,0.068,1.158,
204-06,2020-10-28 05:55:00,127.0533,33.5967,30,,125.0,33.9995,22.0473,5.1143,,,,,
204-06,2020-10-28 05:55:00,127.0533,33.5967,50,,125.0,33.9901,21.9734,5.1714,4.136,0.445,0.098,1.464,
204-06,2020-10-28 05:55:00,127.0533,33.5967,75,,125.0,33.7706,21.1832,4.7429,,,,,
204-06,2020-10-28 05:55:00,127.0533,33.5967,100,,125.0,34.5454,15.5738,3.8286,,,,,
204-06,2020-10-28 05:55:00,127.0533,33.5967,125,,125.0,34.5375,15.4212,3.6857,19.514,0.058,0.893,13.091,
204-06,2020-12-13 07:25:00,127.0533,33.5967,0,,125.0,33.2959,15.541,5.0857,12.501,0.377,0.465,7.512,
204-06,2020-12-13 07:25:00,127.0533,33.5967,10,,125.0,33.2986,15.5493,4.9714,,,,,
204-06,2020-12-13 07:25:00,127.0533,33.5967,20,,125.0,33.4257,15.9121,4.9714,12.03,0.412,0.455,6.597,
204-06,2020-12-13 07:25:00,127.0533,33.5967,30,,125.0,33.5624,16.2734,4.8286,,,,,
204-06,2020-12-13 07:25:00,127.0533,33.5967,50,,125.0,33.6355,16.4147,4.7714,12.013,0.469,0.452,6.599,
204-06,2020-12-13 07:25:00,127.0533,33.5967,75,,125.0,34.0433,17.3476,4.7143,,,,,
204-06,2020-12-13 07:25:00,127.0533,33.5967,100,,125.0,34.5125,16.0123,3.2857,,,,,
204-06,2020-12-13 07:25:00,127.0533,33.5967,125,,125.0,34.5277,15.3011,3.5714,24.899,0.082,0.972,14.18,
205-00,2020-02-24 12:12:00,127.6667,34.4167,0,,22.0,33.9397,10.8478,,,,,,3.0
205-00,2020-02-24 12:12:00,127.6667,34.4167,10,,22.0,33.9399,10.6523,,,,,,3.0
205-00,2020-02-24 12:12:00,127.6667,34.4167,20,,22.0,33.9379,10.6471,,,,,,3.0
205-00,2020-04-28 11:30:00,127.6667,34.4167,0,,22.0,33.838,13.2819,,,,,,2.0
205-00,2020-04-28 11:30:00,127.6667,34.4167,10,,22.0,33.8448,13.1827,,,,,,2.0
205-00,2020-04-28 11:30:00,127.6667,34.4167,20,,22.0,33.8682,13.0111,,,,,,2.0
205-00,2020-06-12 21:10:00,127.6667,34.4167,0,,22.0,33.4266,20.7281,,,,,,
205-00,2020-06-12 21:10:00,127.6667,34.4167,10,,22.0,33.4985,17.9116,,,,,,
205-00,2020-06-12 21:10:00,127.6667,34.4167,20,,22.0,33.4977,17.2857,,,,,,
205-00,2020-08-19 12:30:00,127.6667,34.4167,0,,22.0,31.5936,24.7965,,,,,,4.0
205-00,2020-08-19 12:30:00,127.6667,34.4167,10,,22.0,32.2269,21.8447,,,,,,4.0
205-00,2020-08-19 12:30:00,127.6667,34.4167,20,,22.0,33.3776,17.9746,,,,,,4.0
205-00,2020-10-21 22:10:00,127.6667,34.4167,0,,22.0,31.7573,20.3104,,,,,,
205-00,2020-10-21 22:10:00,127.6667,34.4167,10,,22.0,31.7989,20.3761,,,,,,
205-00,2020-10-21 22:10:00,127.6667,34.4167,20,,22.0,31.9913,20.5051,,,,,,
205-00,2020-12-13 01:07:00,127.6667,34.4167,0,,22.0,33.2567,12.0938,,,,,,
205-00,2020-12-13 01:07:00,127.6667,34.4167,10,,22.0,33.2612,12.115,,,,,,
205-00,2020-12-13 01:07:00,127.6667,34.4167,20,,22.0,33.3874,12.5552,,,,,,
205-01,2020-02-24 13:13:00,127.8083,34.3717,0,,53.0,33.9479,10.8949,6.0,12.983,0.532,0.535,7.105,1.5
205-01,2020-02-24 13:13:00,127.8083,34.3717,10,,53.0,33.9481,10.7807,6.1143,,,,,1.5
205-01,2020-02-24 13:13:00,127.8083,34.3717,20,,53.0,33.9472,10.7589,6.0571,12.999,0.536,0.543,6.847,1.5
205-01,2020-02-24 13:13:00,127.8083,34.3717,30,,53.0,33.9467,10.7615,6.3714,,,,,1.5
205-01,2020-02-24 13:13:00,127.8083,34.3717,50,,53.0,33.9452,10.7552,6.2857,12.975,0.522,0.533,6.969,1.5
205-01,2020-04-28 12:31:00,127.8083,34.3717,0,,53.0,33.9171,13.3698,6.2857,5.95,0.148,0.26,2.301,6.0
205-01,2020-04-28 12:31:00,127.8083,34.3717,10,,53.0,33.9187,13.0449,6.2286,,,,,6.0
205-01,2020-04-28 12:31:00,127.8083,34.3717,20,,53.0,33.919,12.976,6.1429,5.922,0.142,0.263,2.282,6.0
205-01,2020-04-28 12:31:00,127.8083,34.3717,30,,53.0,33.9143,12.9362,6.0571,,,,,6.0
205-01,2020-04-28 12:31:00,127.8083,34.3717,50,,53.0,33.933,12.8953,5.8857,8.312,0.262,0.387,3.677,6.0
205-01,2020-06-12 20:00:00,127.8083,34.3717,0,,53.0,33.4505,21.5926,5.5714,9.655,0.478,0.19,2.254,
205-01,2020-06-12 20:00:00,127.8083,34.3717,10,,53.0,33.6414,17.7992,5.4571,,,,,
205-01,2020-06-12 20:00:00,127.8083,34.3717,20,,53.0,33.6735,16.5655,4.8286,13.144,1.106,0.525,7.101,
205-01,2020-06-12 20:00:00,127.8083,34.3717,30,,53.0,33.637,15.4286,4.4,,,,,
205-01,2020-06-12 20:00:00,127.8083,34.3717,50,,53.0,33.6113,14.9518,4.6857,14.299,0.744,0.638,6.751,
205-01,2020-08-19 13:30:00,127.8083,34.3717,0,,53.0,32.055,24.8053,5.8,12.749,0.029,0.112,0.399,7.0
205-01,2020-08-19 13:30:00,127.8083,34.3717,10,,53.0,32.4458,22.1944,3.9429,,,,,7.0
205-01,2020-08-19 13:30:00,127.8083,34.3717,20,,53.0,33.5676,17.276,2.8571,26.716,0.337,1.136,14.748,7.0
205-01,2020-08-19 13:30:00,127.8083,34.3717,30,,53.0,33.8792,16.0038,3.1143,,,,,7.0
205-01,2020-08-19 13:30:00,127.8083,34.3717,50,,53.0,34.0518,15.4632,2.8571,26.816,0.797,1.231,16.225,7.0
205-01,2020-10-21 21:00:00,127.8083,34.3717,0,,53.0,31.8675,20.5986,5.2857,5.834,0.511,0.089,0.841,
205-01,2020-10-21 21:00:00,127.8083,34.3717,10,,53.0,31.8682,20.602,5.1143,,,,,
205-01,2020-10-21 21:00:00,127.8083,34.3717,20,,53.0,31.8921,20.6198,5.1143,5.382,0.366,0.046,0.606,
205-01,2020-10-21 21:00:00,127.8083,34.3717,30,,53.0,31.9087,20.6234,5.2,,,,,
205-01,2020-10-21 21:00:00,127.8083,34.3717,50,,53.0,32.6459,19.3585,4.1714,12.051,0.596,0.407,5.332,
205-01,2020-12-12 23:51:00,127.8083,34.3717,0,,53.0,33.2926,12.9287,5.6571,15.51,1.369,0.689,7.428,
205-01,2020-12-12 23:51:00,127.8083,34.3717,10,,53.0,33.2911,12.9272,5.6571,,,,,
205-01,2020-12-12 23:51:00,127.8083,34.3717,20,,53.0,33.2903,12.9364,5.6286,15.301,1.354,0.691,7.418,
205-01,2020-12-12 23:51:00,127.8083,34.3717,30,,53.0,33.2987,12.9194,5.4,,,,,
205-01,2020-12-12 23:51:00,127.8083,34.3717,50,,53.0,33.3324,12.9977,5.0571,16.947,1.039,0.762,9.019,
205-02,2020-03-03 05:15:00,127.8683,34.25,0,,58.0,34.4819,14.4152,,,,,,4.0
205-02,2020-03-03 05:15:00,127.8683,34.25,10,,58.0,34.4811,14.424,,,,,,4.0
205-02,2020-03-03 05:15:00,127.8683,34.25,20,,58.0,34.4777,14.3895,,,,,,4.0
205-02,2020-03-03 05:15:00,127.8683,34.25,30,,58.0,34.3914,13.9539,,,,,,4.0
205-02,2020-03-03 05:15:00,127.8683,34.25,50,,58.0,33.9577,11.3616,,,,,,4.0
205-02,2020-04-28 13:23:00,127.8683,34.25,0,,58.0,34.0935,13.9663,,,,,,5.5
205-02,2020-04-28 13:23:00,127.8683,34.25,10,,58.0,34.1003,13.6841,,,,,,5.5
205-02,2020-04-28 13:23:00,127.8683,34.25,20,,58.0,34.0886,13.5171,,,,,,5.5
205-02,2020-04-28 13:23:00,127.8683,34.25,30,,58.0,34.0808,13.4468,,,,,,5.5
