project_name,station,yyyy-mm-dd hh:mm:ss,유효시간,Longitude [degrees_east],Latitude [degrees_north],수심(m),수심(text),전체수심(m),염분[psu],sal_qc,수온[℃],wtrtmp_qc,용존산소[ml/L],disoxy_qc,규산염[μM],reasil_qc,아질산성질소[μM],nitnit_qc,인산염인[μM],po4p_qc,질산성질소[μM],natnit_qc,투명도[m],tr_qc
정선해양관측,102-06,2020-10-28 14:03,Minute,129.7967,36.0767,400,,700,34.0617,1,0.7423,1,5.2145,1,,,,,,,,,9,2
정선해양관측,102-06,2020-10-28 14:03,Minute,129.7967,36.0767,500,,700,34.0682,1,0.6512,1,4.9185,1,,,,,,,,,9,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,0,,700,34.0121,1,16.2159,1,4.9734,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,10,,700,34.013,1,16.2165,1,4.9851,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,20,,700,34.015,1,16.2271,1,4.9895,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,30,,700,34.0131,1,16.2201,1,4.9641,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,50,,700,34.0139,1,16.2158,1,4.9572,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,75,,700,34.4675,1,14.323,1,3.3242,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,100,,700,34.0392,1,3.855,1,5.2201,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,125,,700,34.0181,1,2.9445,1,5.2289,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,150,,700,34.0488,1,2.3562,1,5.3197,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,200,,700,34.0342,1,1.2365,1,5.4864,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,250,,700,34.044,1,0.8895,1,5.2506,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,300,,700,34.0484,1,0.8258,1,5.195,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,400,,700,34.0532,1,0.7574,1,4.9976,1,,,,,,,,,13,2
정선해양관측,102-06,2020-12-10 13:20,Minute,129.7967,36.0767,500,,700,34.0579,1,0.6821,1,4.8047,1,,,,,,,,,13,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,0,,1390,34.2438,1,12.2533,1,7.0637,1,7.32744,1,0.180714,2,0.258364,1,4.77783,1,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,10,,1390,34.2442,1,12.2491,1,7.1193,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,20,,1390,34.2427,1,12.2319,1,7.119,1,7.38171,1,0.175138,2,0.266505,1,4.93053,1,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,30,,1390,34.2091,1,12.0522,1,7.0875,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,50,,1390,34.1598,1,11.8195,1,7.0432,1,7.50566,1,0.138362,2,0.308545,1,5.76243,1,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,75,,1390,34.2023,1,11.8098,1,6.9693,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,100,,1390,34.087,1,9.392,1,6.9387,1,9.92107,1,0.004186,2,0.503886,1,8.66267,1,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,125,,1390,34.1971,1,7.2152,1,6.8601,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,150,,1390,34.1104,1,4.8748,1,7.3989,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,200,,1390,34.043,1,2.0687,1,8.1819,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,250,,1390,34.04,1,1.218,1,7.7621,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,300,,1390,34.0458,1,0.9353,1,7.3135,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,400,,1390,34.0568,1,0.7289,1,6.1757,1,,,,,,,,,12,2
정선해양관측,102-07,2020-02-21 11:53,Minute,130,36.0767,500,,1390,34.0629,1,0.6045,1,5.4677,1,,,,,,,,,12,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,0,,1390,34.5514,1,14.852,1,6.6973,1,2.33305,1,0.159831,2,0.094572,1,0.692807,1,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,10,,1390,34.5509,1,14.8538,1,6.6948,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,20,,1390,34.5183,1,14.559,1,6.7369,1,2.41927,1,0.136179,2,0.082065,1,0.793814,1,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,30,,1390,34.4774,1,14.0944,1,6.8762,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,50,,1390,34.4731,1,13.9345,1,6.7766,1,2.73175,1,0.117627,2,0.085154,1,0.790386,1,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,75,,1390,34.3029,1,11.5819,1,7.2321,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,100,,1390,34.2628,1,11.2887,1,7.5506,1,3.58144,1,0.249475,2,0.171023,1,3.96117,1,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,125,,1390,34.2336,1,10.765,1,7.5184,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,150,,1390,34.1959,1,9.7673,1,7.3482,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,200,,1390,34.0621,1,2.2031,1,7.4144,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,250,,1390,34.0384,1,1.1308,1,7.8749,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,300,,1390,34.0453,1,0.9308,1,7.3975,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,400,,1390,34.0566,1,0.7277,1,6.2514,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-04-19 9:14,Minute,130,36.0767,500,,1390,34.0622,1,0.6062,1,5.556,1,,,,,,,,,10.4,2
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,0,,1390,33.3174,1,20.5317,1,6.3988,1,4.91186,1,0.00117,2,0.005667,1,0.08703,1,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,10,,1390,33.3167,1,20.5139,1,6.3731,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,20,,1390,33.6581,1,18.4423,1,6.8362,1,6.30427,1,0.00275,2,0.058034,1,0.483343,1,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,30,,1390,34.0153,1,16.5634,1,7.1121,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,50,,1390,34.3884,1,15.5386,1,5.5706,1,3.63989,1,0.0049,2,0.103651,1,0.288674,1,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,75,,1390,34.3431,1,13.0488,1,7.5132,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,100,,1390,34.2511,1,11.3683,1,7.5594,1,5.97059,1,0.01185,2,0.40519,1,5.83835,1,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,125,,1390,34.2345,1,10.9168,1,7.7099,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,150,,1390,34.1744,1,8.8825,1,7.7862,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,200,,1390,34.0841,1,4.7446,1,8.2339,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,250,,1390,34.0404,1,1.637,1,8.2483,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,300,,1390,34.0386,1,1.0607,1,8.0129,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,400,,1390,34.0542,1,0.756,1,6.3651,1,,,,,,,,,,
정선해양관측,102-07,2020-06-18 6:05,Minute,130,36.0767,500,,1390,34.0609,1,0.6468,1,5.6068,1,,,,,,,,,,
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,0,,1390,32.5055,1,24.4364,1,6.6622,1,5.94467,1,0.016285,2,0.006285,1,1.13513,1,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,10,,1390,32.5122,1,23.7412,1,6.697,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,20,,1390,33.6046,1,16.8717,1,8.3698,1,10.2016,1,0.228583,2,0.293033,1,4.47872,1,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,30,,1390,34.1598,1,15.756,1,8.7845,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,50,,1390,34.3599,1,14.3669,1,9.6658,1,20.5103,1,0.14308,2,0.87858,1,14.3508,1,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,75,,1390,34.1595,1,8.5827,1,12.0202,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,100,,1390,34.0598,1,4.1703,1,12.1579,1,26.194,1,0.036978,2,1.21003,1,21.4533,1,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,125,,1390,34.0247,1,2.4273,1,12.4196,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,150,,1390,34.0181,1,1.873,1,12.7916,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,200,,1390,34.0151,1,1.2371,1,13.4012,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,250,,1390,34.0239,1,0.9794,1,13.7167,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,300,,1390,34.0292,1,0.8616,1,13.2755,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,400,,1390,34.0422,1,0.7094,1,12.7536,1,,,,,,,,,17,2
정선해양관측,102-07,2020-08-29 11:43,Minute,130,36.0767,500,,1390,34.0485,1,0.615,1,13.2178,1,,,,,,,,,17,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,0,,1390,32.5326,1,20.1767,1,5.2185,1,4.5717,1,0.052393,2,0.002117,1,1.10907,1,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,10,,1390,32.536,1,20.1609,1,5.1861,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,20,,1390,32.6602,1,20.3051,1,5.1909,1,4.3772,1,0.03124,2,0.002406,1,2.22579,1,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,30,,1390,33.5486,1,21.7872,1,4.9301,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,50,,1390,34.1435,1,15.8595,1,2.9835,1,19.7153,1,0.001661,2,0.901756,1,13.1841,1,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,75,,1390,34.449,1,15.2894,1,3.3867,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,100,,1390,34.0947,1,7.7411,1,4.5772,1,20.3122,1,0.044533,2,1.11107,1,14.4127,1,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,125,,1390,34.0762,1,3.9828,1,5.0494,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,150,,1390,34.0035,1,2.4401,1,5.8175,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,200,,1390,34.0314,1,1.4048,1,5.9848,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,250,,1390,34.0412,1,1.1237,1,5.8335,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,300,,1390,34.0476,1,0.9804,1,5.6507,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,400,,1390,34.056,1,0.8323,1,5.397,1,,,,,,,,,10,2
정선해양관측,102-07,2020-10-28 12:42,Minute,130,36.0767,500,,1390,34.0659,1,0.7055,1,4.9475,1,,,,,,,,,10,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,0,,1390,34.3498,1,18.7784,1,4.6937,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,10,,1390,34.3513,1,18.7878,1,4.6855,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,20,,1390,34.3541,1,18.7853,1,4.7022,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,30,,1390,34.3672,1,18.6822,1,4.713,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,50,,1390,34.3631,1,18.3718,1,4.7251,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,75,,1390,34.0268,1,16.8681,1,4.6973,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,100,,1390,34.4535,1,16.469,1,3.3281,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,125,,1390,34.1494,1,6.0676,1,4.4572,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,150,,1390,34.0706,1,3.2335,1,5.1714,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,200,,1390,34.0366,1,1.3702,1,5.5851,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,250,,1390,34.0383,1,1.0233,1,5.6033,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,300,,1390,34.0442,1,0.9009,1,5.4591,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,400,,1390,34.0524,1,0.765,1,5.148,1,,,,,,,,,17,2
정선해양관측,102-07,2020-12-10 12:03,Minute,130,36.0767,500,,1390,34.059,1,0.6588,1,4.8241,1,,,,,,,,,17,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,0,,1530,34.2464,1,12.0403,1,7.0642,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,10,,1530,34.2445,1,12.0363,1,7.047,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,20,,1530,34.2445,1,12.0283,1,7.0527,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,30,,1530,34.2447,1,12.0313,1,7.0388,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,50,,1530,34.2443,1,12.0279,1,7.0205,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,75,,1530,34.1668,1,10.89,1,6.7875,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,100,,1530,34.1162,1,8.9037,1,6.9056,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,125,,1530,34.17,1,6.4985,1,6.9012,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,150,,1530,34.1072,1,4.4648,1,7.4173,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,200,,1530,34.0424,1,1.92,1,8.0487,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,250,,1530,34.0432,1,1.0823,1,7.774,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,300,,1530,34.0487,1,0.8769,1,7.2367,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,400,,1530,34.0578,1,0.7105,1,6.2691,1,,,,,,,,,13,2
정선해양관측,102-08,2020-02-21 10:13,Minute,130.3067,36.0767,500,,1530,34.0634,1,0.5947,1,5.5061,1,,,,,,,,,13,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,0,,1530,34.1815,1,11.6444,1,7.7303,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,10,,1530,34.1825,1,11.5839,1,7.8107,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,20,,1530,34.1825,1,11.5608,1,7.8026,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,30,,1530,34.1829,1,11.5612,1,7.783,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,50,,1530,34.2005,1,11.4736,1,7.6613,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,75,,1530,34.2075,1,11.1015,1,7.3077,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,100,,1530,34.2298,1,10.7779,1,7.3655,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,125,,1530,34.1913,1,9.9319,1,7.2965,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,150,,1530,34.1485,1,8.3483,1,7.5052,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,200,,1530,34.0833,1,4.5587,1,7.7245,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,250,,1530,34.0332,1,1.7611,1,8.0657,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,300,,1530,34.0375,1,1.0904,1,7.9634,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,400,,1530,34.0532,1,0.7811,1,6.5866,1,,,,,,,,,11,2
정선해양관측,102-08,2020-04-19 11:13,Minute,130.3067,36.0767,500,,1530,34.0606,1,0.6502,1,5.7156,1,,,,,,,,,11,2
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,0,,1530,34.1549,1,20.921,1,6.1338,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,10,,1530,34.2171,1,20.4966,1,6.2902,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,20,,1530,34.3851,1,16.0144,1,7.4314,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,30,,1530,34.3603,1,15.1548,1,7.6847,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,50,,1530,34.3811,1,14.0168,1,7.4997,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,75,,1530,34.2759,1,11.5743,1,7.4469,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,100,,1530,34.2352,1,11.0392,1,7.8164,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,125,,1530,34.2295,1,10.7302,1,7.7845,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,150,,1530,34.1843,1,9.2618,1,7.7821,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,200,,1530,34.0778,1,4.6359,1,8.2608,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,250,,1530,34.0378,1,1.6444,1,8.459,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,300,,1530,34.0295,1,1.0805,1,8.3376,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,400,,1530,34.0483,1,0.8483,1,6.6236,1,,,,,,,,,,
정선해양관측,102-08,2020-06-18 4:25,Minute,130.3067,36.0767,500,,1530,34.0586,1,0.6806,1,5.6939,1,,,,,,,,,,
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,0,,1530,32.1946,1,26.3831,1,6.1059,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,10,,1530,32.726,1,21.8365,1,7.1875,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,20,,1530,33.2652,1,19.7484,1,7.7586,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,30,,1530,33.6852,1,17.9612,1,8.2813,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,50,,1530,34.2057,1,16.5033,1,8.497,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,75,,1530,34.5265,1,15.4474,1,8.9882,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,100,,1530,34.2724,1,11.62,1,10.845,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,125,,1530,34.0899,1,6.4109,1,11.0587,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,150,,1530,34.0267,1,3.004,1,12.2772,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,200,,1530,34.0136,1,1.6195,1,11.2536,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,250,,1530,34.0197,1,1.1182,1,12.2632,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,300,,1530,34.0314,1,0.8935,1,11.6174,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,400,,1530,34.0436,1,0.7267,1,11.2327,1,,,,,,,,,11,2
정선해양관측,102-08,2020-08-29 10:02,Minute,130.3067,36.0767,500,,1530,34.0496,1,0.6159,1,12.2265,1,,,,,,,,,11,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,0,,1530,32.5664,1,20.0673,1,5.1477,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,10,,1530,32.6473,1,20.1747,1,5.1133,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,20,,1530,32.7854,1,20.4651,1,4.995,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,30,,1530,33.5943,1,21.9546,1,4.7004,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,50,,1530,33.7816,1,19.637,1,3.3776,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,75,,1530,34.3782,1,15.8526,1,3.1678,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,100,,1530,34.2787,1,10.5069,1,4.0445,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,125,,1530,33.9937,1,4.2107,1,5.7449,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,150,,1530,33.989,1,3.0621,1,5.8714,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,200,,1530,34.0498,1,1.886,1,5.6177,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,250,,1530,34.0404,1,1.1699,1,5.7102,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,300,,1530,34.0459,1,0.9702,1,5.5353,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,400,,1530,34.0608,1,0.7653,1,4.9562,1,,,,,,,,,9,2
정선해양관측,102-08,2020-10-28 11:00,Minute,130.3067,36.0767,500,,1530,34.0704,1,0.6505,1,4.655,1,,,,,,,,,9,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,0,,1530,34.2831,1,18.6965,1,4.7309,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,10,,1530,34.2836,1,18.713,1,4.7137,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,20,,1530,34.2844,1,18.7112,1,4.7239,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,30,,1530,34.2939,1,18.6757,1,4.7215,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,50,,1530,34.3123,1,18.5456,1,4.7048,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,75,,1530,34.359,1,18.626,1,4.6258,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,100,,1530,34.2512,1,17.9652,1,4.6054,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,125,,1530,34.4896,1,16.1604,1,3.1936,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,150,,1530,34.0629,1,4.7872,1,5.2094,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,200,,1530,34.0324,1,1.97,1,5.4111,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,250,,1530,34.0357,1,1.361,1,5.4774,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,300,,1530,34.0398,1,1.0906,1,5.4697,1,,,,,,,,,18,2
정선해양관측,102-08,2020-12-10 10:17,Minute,130.3067,36.0767,400,,1530,34.049,1,0.8508,1,5.2168,1,,,,,,,,,18,2
